ID,_Class,_Lv,_Stat_Point,_Skill_Point,_MOD_BaseMHP,_MOD_BaseMSP,_Base_Atk_Prob,_Base_Def_Prob,_Base_Ele_Prob,_Base_Luk_Prob,_Base_Guard,_Base_Atk_Min_Dam,_Base_Atk_Max_Dam,_Base_Ele_Min_Dam,_Base_Ele_Max_Dam,_Base_Speed_X,_Base_Speed_Y,_Base_Rope_Speed_X,_Base_Rope_Speed_Y,_BASE_WATER,_BASE_EXP_MOD,_BASE_ITEM_DROP_MOD,_BASE_DAMAGE_ABSOLUTE,_BASE_REDUCE_DAMAGE_ABSOLUTE,_BASE_DEF_PENETRATION,_BASE_ELE_PENETRATION,_BASE_JUMP_ATK,_BASE_NORMAL,_BASE_HEAVY,_BASE_CRITICAL_DAMAGE,_BASE_ELE_CRITICAL_DAMAGE,_BASE_HEAL_CRITICAL_AUGMENT,_BASE_HEAL_CRITICAL_PROBABILITY,_CLASS_MHP_FACTOR,_CLASS_MSP_FACTOR,_CLASS_RECV_HP_FACTOR,_CLASS_RECV_SP_FACTOR,_BASE_PHY_HIT_RATE,_BASE_ELE_HIT_RATE,_BASE_PHY_DODGE_RATE,_BASE_ELE_DODGE_RATE,_BASE_BACK_DAM,_BASE_ELE_BACK_DAM,_BASE_ATK_ADD_FACTOR,_BASE_ATK_RATIO_FACTOR,_BASE_ELE_ADD_FACTOR,_BASE_ELE_RATIO_FACTOR,_BASE_AMOR,_BASE_HEAL_HP_ADD,_BASE_HEAL_SP_ADD,_BASE_HEAL_HP_FACTOR,_BASE_HEAL_SP_FACTOR,_BASE_ELE_DAMAGE_ABSOLUTE,_BASE_ELE_REDUCE_DAMAGE_ABSOLUTE,_BASE_WATER_MIN_DAM,_BASE_WATER_MAX_DAM,_BASE_RES_WATER,_BASE_DROP_SPEED,_BASE_MAX_DROP_SPEED,_EXP_FACTOR,_EffectID1,_EffectID2
1264,5,244,100,1,106370,962,40,30,15,15,0,95,105,95,105,120,-800,100,100,253,0,0,0,37,0,0,249,254,254,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,732,0,0,100,100,0,37,0,0,976,1600,30,11886,0,0
1265,5,245,100,1,106475,965,40,30,15,15,0,95,105,95,105,120,-800,100,100,254,0,0,0,37,0,0,250,255,255,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,735,0,0,100,100,0,37,0,0,980,1600,30,11886,0,0
1266,5,246,100,1,106580,968,40,30,15,15,0,95,105,95,105,120,-800,100,100,255,0,0,0,37,0,0,251,256,256,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,738,0,0,100,100,0,37,0,0,984,1600,30,11886,0,0
1267,5,247,100,1,106685,971,40,30,15,15,0,95,105,95,105,120,-800,100,100,256,0,0,0,37,0,0,252,257,257,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,741,0,0,100,100,0,37,0,0,988,1600,30,11886,0,0
1268,5,248,100,1,106790,974,40,30,15,15,0,95,105,95,105,120,-800,100,100,257,0,0,0,38,0,0,253,258,258,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,744,0,0,100,100,0,38,0,0,992,1600,30,11886,0,0
1269,5,249,100,1,106895,977,40,30,15,15,0,95,105,95,105,120,-800,100,100,258,0,0,0,38,0,0,254,259,259,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,747,0,0,100,100,0,38,0,0,996,1600,30,11886,0,0
1270,5,250,100,1,107000,980,40,30,15,15,0,95,105,95,105,120,-800,100,100,259,0,0,0,38,0,0,255,260,260,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,750,0,0,100,100,0,38,0,0,1000,1600,30,11886,0,0
1271,5,251,100,1,107105,983,40,30,15,15,0,95,105,95,105,120,-800,100,100,260,0,0,0,38,0,0,256,261,261,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,753,0,0,100,100,0,38,0,0,1004,1600,30,11886,0,0
1272,5,252,100,1,107210,986,40,30,15,15,0,95,105,95,105,120,-800,100,100,261,0,0,0,38,0,0,257,262,262,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,756,0,0,100,100,0,38,0,0,1008,1600,30,11886,0,0
1273,5,253,100,1,107315,989,40,30,15,15,0,95,105,95,105,120,-800,100,100,262,0,0,0,38,0,0,258,263,263,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,759,0,0,100,100,0,38,0,0,1012,1600,30,11886,0,0
1274,5,254,100,1,107420,992,40,30,15,15,0,95,105,95,105,120,-800,100,100,263,0,0,0,38,0,0,259,264,264,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,762,0,0,100,100,0,38,0,0,1016,1600,30,11886,0,0
1275,5,255,100,1,107525,995,40,30,15,15,0,95,105,95,105,120,-800,100,100,264,0,0,0,39,0,0,260,265,265,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,765,0,0,100,100,0,39,0,0,1020,1600,30,11886,0,0
1276,6,1,0,0,855,233,35,30,15,20,0,95,105,95,105,120,-800,100,100,10,0,0,0,1,0,0,6,11,11,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,3,0,0,100,100,0,1,0,0,4,1600,30,2,0,0
1277,6,2,50,1,960,236,35,30,15,20,0,95,105,95,105,120,-800,100,100,11,0,0,0,1,0,0,7,12,12,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,6,0,0,100,100,0,1,0,0,8,1600,30,2,0,0
1278,6,3,50,1,1065,239,35,30,15,20,0,95,105,95,105,120,-800,100,100,12,0,0,0,1,0,0,8,13,13,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,9,0,0,100,100,0,1,0,0,12,1600,30,3,0,0
1279,6,4,50,1,1170,242,35,30,15,20,0,95,105,95,105,120,-800,100,100,13,0,0,0,1,0,0,9,14,14,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,12,0,0,100,100,0,1,0,0,16,1600,30,3,0,0
1280,6,5,50,1,1275,245,35,30,15,20,0,95,105,95,105,120,-800,100,100,14,0,0,0,1,0,0,10,15,15,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,15,0,0,100,100,0,1,0,0,20,1600,30,3,0,0
1281,6,6,50,1,1380,248,35,30,15,20,0,95,105,95,105,120,-800,100,100,15,0,0,0,1,0,0,11,16,16,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,18,0,0,100,100,0,1,0,0,24,1600,30,3,0,0
1282,6,7,50,1,1485,251,35,30,15,20,0,95,105,95,105,120,-800,100,100,16,0,0,0,1,0,0,12,17,17,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,21,0,0,100,100,0,1,0,0,28,1600,30,4,0,0
1283,6,8,50,1,1590,254,35,30,15,20,0,95,105,95,105,120,-800,100,100,17,0,0,0,2,0,0,13,18,18,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,24,0,0,100,100,0,2,0,0,32,1600,30,4,0,0
1284,6,9,50,1,1695,257,35,30,15,20,0,95,105,95,105,120,-800,100,100,18,0,0,0,2,0,0,14,19,19,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,27,0,0,100,100,0,2,0,0,36,1600,30,4,0,0
1285,6,10,50,1,1800,260,35,30,15,20,0,95,105,95,105,120,-800,100,100,19,0,0,0,2,0,0,15,20,20,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,30,0,0,100,100,0,2,0,0,40,1600,30,5,0,0
1286,6,11,50,1,1905,263,35,30,15,20,0,95,105,95,105,120,-800,100,100,20,0,0,0,2,0,0,16,21,21,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,33,0,0,100,100,0,2,0,0,44,1600,30,5,0,0
1287,6,12,50,1,2010,266,35,30,15,20,0,95,105,95,105,120,-800,100,100,21,0,0,0,2,0,0,17,22,22,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,36,0,0,100,100,0,2,0,0,48,1600,30,5,0,0
1288,6,13,50,1,2115,269,35,30,15,20,0,95,105,95,105,120,-800,100,100,22,0,0,0,2,0,0,18,23,23,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,39,0,0,100,100,0,2,0,0,52,1600,30,6,0,0
1289,6,14,50,1,2220,272,35,30,15,20,0,95,105,95,105,120,-800,100,100,23,0,0,0,2,0,0,19,24,24,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,42,0,0,100,100,0,2,0,0,56,1600,30,6,0,0
1290,6,15,50,1,2325,275,35,30,15,20,0,95,105,95,105,120,-800,100,100,24,0,0,0,3,0,0,20,25,25,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,45,0,0,100,100,0,3,0,0,60,1600,30,7,0,0
1291,6,16,50,1,2430,278,35,30,15,20,0,95,105,95,105,120,-800,100,100,25,0,0,0,3,0,0,21,26,26,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,48,0,0,100,100,0,3,0,0,64,1600,30,7,0,0
1292,6,17,50,1,2535,281,35,30,15,20,0,95,105,95,105,120,-800,100,100,26,0,0,0,3,0,0,22,27,27,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,51,0,0,100,100,0,3,0,0,68,1600,30,7,0,0
1293,6,18,50,1,2640,284,35,30,15,20,0,95,105,95,105,120,-800,100,100,27,0,0,0,3,0,0,23,28,28,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,54,0,0,100,100,0,3,0,0,72,1600,30,8,0,0
1294,6,19,50,1,2745,287,35,30,15,20,0,95,105,95,105,120,-800,100,100,28,0,0,0,3,0,0,24,29,29,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,57,0,0,100,100,0,3,0,0,76,1600,30,8,0,0
1295,6,20,50,1,2850,290,35,30,15,20,0,95,105,95,105,120,-800,100,100,29,0,0,0,3,0,0,25,30,30,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,60,0,0,100,100,0,3,0,0,80,1600,30,9,0,0
1296,6,21,50,1,2955,293,35,30,15,20,0,95,105,95,105,120,-800,100,100,30,0,0,0,4,0,0,26,31,31,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,63,0,0,100,100,0,4,0,0,84,1600,30,9,0,0
1297,6,22,50,1,3060,296,35,30,15,20,0,95,105,95,105,120,-800,100,100,31,0,0,0,4,0,0,27,32,32,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,66,0,0,100,100,0,4,0,0,88,1600,30,10,0,0
1298,6,23,50,1,3165,299,35,30,15,20,0,95,105,95,105,120,-800,100,100,32,0,0,0,4,0,0,28,33,33,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,69,0,0,100,100,0,4,0,0,92,1600,30,10,0,0
1299,6,24,50,1,3270,302,35,30,15,20,0,95,105,95,105,120,-800,100,100,33,0,0,0,4,0,0,29,34,34,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,72,0,0,100,100,0,4,0,0,96,1600,30,11,0,0
1300,6,25,50,1,3375,305,35,30,15,20,0,95,105,95,105,120,-800,100,100,34,0,0,0,4,0,0,30,35,35,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,75,0,0,100,100,0,4,0,0,100,1600,30,11,0,0
1301,6,26,50,1,3480,308,35,30,15,20,0,95,105,95,105,120,-800,100,100,35,0,0,0,4,0,0,31,36,36,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,78,0,0,100,100,0,4,0,0,104,1600,30,12,0,0
1302,6,27,50,1,3585,311,35,30,15,20,0,95,105,95,105,120,-800,100,100,36,0,0,0,4,0,0,32,37,37,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,81,0,0,100,100,0,4,0,0,108,1600,30,12,0,0
1303,6,28,50,1,3690,314,35,30,15,20,0,95,105,95,105,120,-800,100,100,37,0,0,0,5,0,0,33,38,38,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,84,0,0,100,100,0,5,0,0,112,1600,30,13,0,0
1304,6,29,50,1,3795,317,35,30,15,20,0,95,105,95,105,120,-800,100,100,38,0,0,0,5,0,0,34,39,39,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,87,0,0,100,100,0,5,0,0,116,1600,30,13,0,0
1305,6,30,50,1,3900,320,35,30,15,20,0,95,105,95,105,120,-800,100,100,39,0,0,0,5,0,0,35,40,40,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,90,0,0,100,100,0,5,0,0,120,1600,30,14,0,0
1306,6,31,50,1,4005,323,35,30,15,20,0,95,105,95,105,120,-800,100,100,40,0,0,0,5,0,0,36,41,41,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,93,0,0,100,100,0,5,0,0,124,1600,30,15,0,0
1307,6,32,50,1,4110,326,35,30,15,20,0,95,105,95,105,120,-800,100,100,41,0,0,0,5,0,0,37,42,42,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,96,0,0,100,100,0,5,0,0,128,1600,30,15,0,0
1308,6,33,50,1,4215,329,35,30,15,20,0,95,105,95,105,120,-800,100,100,42,0,0,0,5,0,0,38,43,43,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,99,0,0,100,100,0,5,0,0,132,1600,30,16,0,0
1309,6,34,50,1,4320,332,35,30,15,20,0,95,105,95,105,120,-800,100,100,43,0,0,0,5,0,0,39,44,44,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,102,0,0,100,100,0,5,0,0,136,1600,30,16,0,0
1310,6,35,50,1,4425,335,35,30,15,20,0,95,105,95,105,120,-800,100,100,44,0,0,0,6,0,0,40,45,45,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,105,0,0,100,100,0,6,0,0,140,1600,30,17,0,0
1311,6,36,50,1,4530,338,35,30,15,20,0,95,105,95,105,120,-800,100,100,45,0,0,0,6,0,0,41,46,46,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,108,0,0,100,100,0,6,0,0,144,1600,30,18,0,0
1312,6,37,50,1,4635,341,35,30,15,20,0,95,105,95,105,120,-800,100,100,46,0,0,0,6,0,0,42,47,47,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,111,0,0,100,100,0,6,0,0,148,1600,30,18,0,0
1313,6,38,50,1,4740,344,35,30,15,20,0,95,105,95,105,120,-800,100,100,47,0,0,0,6,0,0,43,48,48,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,114,0,0,100,100,0,6,0,0,152,1600,30,19,0,0
1314,6,39,50,1,4845,347,35,30,15,20,0,95,105,95,105,120,-800,100,100,48,0,0,0,6,0,0,44,49,49,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,117,0,0,100,100,0,6,0,0,156,1600,30,20,0,0
1315,6,40,50,1,4950,350,35,30,15,20,0,95,105,95,105,120,-800,100,100,49,0,0,0,6,0,0,45,50,50,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,120,0,0,100,100,0,6,0,0,160,1600,30,21,0,0
1316,6,41,50,1,5055,353,35,30,15,20,0,95,105,95,105,120,-800,100,100,50,0,0,0,7,0,0,46,51,51,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,123,0,0,100,100,0,7,0,0,164,1600,30,22,0,0
1317,6,42,50,1,5160,356,35,30,15,20,0,95,105,95,105,120,-800,100,100,51,0,0,0,7,0,0,47,52,52,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,126,0,0,100,100,0,7,0,0,168,1600,30,22,0,0
1318,6,43,50,1,5265,359,35,30,15,20,0,95,105,95,105,120,-800,100,100,52,0,0,0,7,0,0,48,53,53,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,129,0,0,100,100,0,7,0,0,172,1600,30,23,0,0
1319,6,44,50,1,5370,362,35,30,15,20,0,95,105,95,105,120,-800,100,100,53,0,0,0,7,0,0,49,54,54,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,132,0,0,100,100,0,7,0,0,176,1600,30,24,0,0
1320,6,45,50,1,5475,365,35,30,15,20,0,95,105,95,105,120,-800,100,100,54,0,0,0,7,0,0,50,55,55,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,135,0,0,100,100,0,7,0,0,180,1600,30,25,0,0
1321,6,46,50,1,5580,368,35,30,15,20,0,95,105,95,105,120,-800,100,100,55,0,0,0,7,0,0,51,56,56,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,138,0,0,100,100,0,7,0,0,184,1600,30,26,0,0
1322,6,47,50,1,5685,371,35,30,15,20,0,95,105,95,105,120,-800,100,100,56,0,0,0,7,0,0,52,57,57,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,141,0,0,100,100,0,7,0,0,188,1600,30,26,0,0
1323,6,48,50,1,5790,374,35,30,15,20,0,95,105,95,105,120,-800,100,100,57,0,0,0,8,0,0,53,58,58,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,144,0,0,100,100,0,8,0,0,192,1600,30,27,0,0
1324,6,49,50,1,5895,377,35,30,15,20,0,95,105,95,105,120,-800,100,100,58,0,0,0,8,0,0,54,59,59,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,147,0,0,100,100,0,8,0,0,196,1600,30,28,0,0
1325,6,50,50,1,6000,380,35,30,15,20,0,95,105,95,105,120,-800,100,100,59,0,0,0,8,0,0,55,60,60,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,150,0,0,100,100,0,8,0,0,200,1600,30,29,0,0
1326,6,51,50,1,6105,383,35,30,15,20,0,95,105,95,105,120,-800,100,100,60,0,0,0,8,0,0,56,61,61,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,153,0,0,100,100,0,8,0,0,204,1600,30,34,0,0
1327,6,52,50,1,6210,386,35,30,15,20,0,95,105,95,105,120,-800,100,100,61,0,0,0,8,0,0,57,62,62,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,156,0,0,100,100,0,8,0,0,208,1600,30,35,0,0
1328,6,53,50,1,6315,389,35,30,15,20,0,95,105,95,105,120,-800,100,100,62,0,0,0,8,0,0,58,63,63,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,159,0,0,100,100,0,8,0,0,212,1600,30,36,0,0
1329,6,54,50,1,6420,392,35,30,15,20,0,95,105,95,105,120,-800,100,100,63,0,0,0,8,0,0,59,64,64,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,162,0,0,100,100,0,8,0,0,216,1600,30,37,0,0
1330,6,55,50,1,6525,395,35,30,15,20,0,95,105,95,105,120,-800,100,100,64,0,0,0,9,0,0,60,65,65,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,165,0,0,100,100,0,9,0,0,220,1600,30,38,0,0
1331,6,56,50,1,6630,398,35,30,15,20,0,95,105,95,105,120,-800,100,100,65,0,0,0,9,0,0,61,66,66,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,168,0,0,100,100,0,9,0,0,224,1600,30,39,0,0
1332,6,57,50,1,6735,401,35,30,15,20,0,95,105,95,105,120,-800,100,100,66,0,0,0,9,0,0,62,67,67,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,171,0,0,100,100,0,9,0,0,228,1600,30,40,0,0
1333,6,58,50,1,6840,404,35,30,15,20,0,95,105,95,105,120,-800,100,100,67,0,0,0,9,0,0,63,68,68,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,174,0,0,100,100,0,9,0,0,232,1600,30,41,0,0
1334,6,59,50,1,6945,407,35,30,15,20,0,95,105,95,105,120,-800,100,100,68,0,0,0,9,0,0,64,69,69,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,177,0,0,100,100,0,9,0,0,236,1600,30,43,0,0
1335,6,60,50,1,7050,410,35,30,15,20,0,95,105,95,105,120,-800,100,100,69,0,0,0,9,0,0,65,70,70,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,180,0,0,100,100,0,9,0,0,240,1600,30,44,0,0
1336,6,61,50,1,7155,413,35,30,15,20,0,95,105,95,105,120,-800,100,100,70,0,0,0,10,0,0,66,71,71,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,183,0,0,100,100,0,10,0,0,244,1600,30,45,0,0
1337,6,62,50,1,7260,416,35,30,15,20,0,95,105,95,105,120,-800,100,100,71,0,0,0,10,0,0,67,72,72,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,186,0,0,100,100,0,10,0,0,248,1600,30,46,0,0
1338,6,63,50,1,7365,419,35,30,15,20,0,95,105,95,105,120,-800,100,100,72,0,0,0,10,0,0,68,73,73,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,189,0,0,100,100,0,10,0,0,252,1600,30,48,0,0
1339,6,64,50,1,7470,422,35,30,15,20,0,95,105,95,105,120,-800,100,100,73,0,0,0,10,0,0,69,74,74,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,192,0,0,100,100,0,10,0,0,256,1600,30,49,0,0
1340,6,65,50,1,7575,425,35,30,15,20,0,95,105,95,105,120,-800,100,100,74,0,0,0,10,0,0,70,75,75,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,195,0,0,100,100,0,10,0,0,260,1600,30,50,0,0
1341,6,66,50,1,7680,428,35,30,15,20,0,95,105,95,105,120,-800,100,100,75,0,0,0,10,0,0,71,76,76,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,198,0,0,100,100,0,10,0,0,264,1600,30,52,0,0
1342,6,67,50,1,7785,431,35,30,15,20,0,95,105,95,105,120,-800,100,100,76,0,0,0,10,0,0,72,77,77,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,201,0,0,100,100,0,10,0,0,268,1600,30,53,0,0
1343,6,68,50,1,7890,434,35,30,15,20,0,95,105,95,105,120,-800,100,100,77,0,0,0,11,0,0,73,78,78,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,204,0,0,100,100,0,11,0,0,272,1600,30,54,0,0
1344,6,69,50,1,7995,437,35,30,15,20,0,95,105,95,105,120,-800,100,100,78,0,0,0,11,0,0,74,79,79,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,207,0,0,100,100,0,11,0,0,276,1600,30,56,0,0
1345,6,70,50,1,8100,440,35,30,15,20,0,95,105,95,105,120,-800,100,100,79,0,0,0,11,0,0,75,80,80,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,210,0,0,100,100,0,11,0,0,280,1600,30,57,0,0
1346,6,71,50,1,8205,443,35,30,15,20,0,95,105,95,105,120,-800,100,100,80,0,0,0,11,0,0,76,81,81,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,213,0,0,100,100,0,11,0,0,284,1600,30,59,0,0
1347,6,72,50,1,8310,446,35,30,15,20,0,95,105,95,105,120,-800,100,100,81,0,0,0,11,0,0,77,82,82,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,216,0,0,100,100,0,11,0,0,288,1600,30,60,0,0
1348,6,73,50,1,8415,449,35,30,15,20,0,95,105,95,105,120,-800,100,100,82,0,0,0,11,0,0,78,83,83,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,219,0,0,100,100,0,11,0,0,292,1600,30,62,0,0
1349,6,74,50,1,8520,452,35,30,15,20,0,95,105,95,105,120,-800,100,100,83,0,0,0,11,0,0,79,84,84,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,222,0,0,100,100,0,11,0,0,296,1600,30,64,0,0
1350,6,75,50,1,8625,455,35,30,15,20,0,95,105,95,105,120,-800,100,100,84,0,0,0,12,0,0,80,85,85,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,225,0,0,100,100,0,12,0,0,300,1600,30,65,0,0
1351,6,76,50,1,8730,458,35,30,15,20,0,95,105,95,105,120,-800,100,100,85,0,0,0,12,0,0,81,86,86,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,228,0,0,100,100,0,12,0,0,304,1600,30,67,0,0
1352,6,77,50,1,8835,461,35,30,15,20,0,95,105,95,105,120,-800,100,100,86,0,0,0,12,0,0,82,87,87,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,231,0,0,100,100,0,12,0,0,308,1600,30,69,0,0
1353,6,78,50,1,8940,464,35,30,15,20,0,95,105,95,105,120,-800,100,100,87,0,0,0,12,0,0,83,88,88,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,234,0,0,100,100,0,12,0,0,312,1600,30,70,0,0
1354,6,79,50,1,9045,467,35,30,15,20,0,95,105,95,105,120,-800,100,100,88,0,0,0,12,0,0,84,89,89,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,237,0,0,100,100,0,12,0,0,316,1600,30,72,0,0
1355,6,80,50,1,9150,470,35,30,15,20,0,95,105,95,105,120,-800,100,100,89,0,0,0,12,0,0,85,90,90,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,240,0,0,100,100,0,12,0,0,320,1600,30,74,0,0
1356,6,81,50,1,9255,473,35,30,15,20,0,95,105,95,105,120,-800,100,100,90,0,0,0,13,0,0,86,91,91,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,243,0,0,100,100,0,13,0,0,324,1600,30,76,0,0
1357,6,82,50,1,9360,476,35,30,15,20,0,95,105,95,105,120,-800,100,100,91,0,0,0,13,0,0,87,92,92,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,246,0,0,100,100,0,13,0,0,328,1600,30,78,0,0
1358,6,83,50,1,9465,479,35,30,15,20,0,95,105,95,105,120,-800,100,100,92,0,0,0,13,0,0,88,93,93,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,249,0,0,100,100,0,13,0,0,332,1600,30,80,0,0
1359,6,84,50,1,9570,482,35,30,15,20,0,95,105,95,105,120,-800,100,100,93,0,0,0,13,0,0,89,94,94,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,252,0,0,100,100,0,13,0,0,336,1600,30,82,0,0
1360,6,85,50,1,9675,485,35,30,15,20,0,95,105,95,105,120,-800,100,100,94,0,0,0,13,0,0,90,95,95,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,255,0,0,100,100,0,13,0,0,340,1600,30,84,0,0
1361,6,86,50,1,9780,488,35,30,15,20,0,95,105,95,105,120,-800,100,100,95,0,0,0,13,0,0,91,96,96,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,258,0,0,100,100,0,13,0,0,344,1600,30,86,0,0
1362,6,87,50,1,9885,491,35,30,15,20,0,95,105,95,105,120,-800,100,100,96,0,0,0,13,0,0,92,97,97,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,261,0,0,100,100,0,13,0,0,348,1600,30,88,0,0
1363,6,88,50,1,9990,494,35,30,15,20,0,95,105,95,105,120,-800,100,100,97,0,0,0,14,0,0,93,98,98,50,50,50,0,400,300,3,2,0,0,0,0,20,20,50,200,50,200,264,0,0,100,100,0,14,0,0,352,1600,30,90,0,0
