ID,_Description,_Result,_When_Fails,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Item_OptionType,_Item_OptionClass,_Item_OptionGroup,_Item_OptionLevel,_Item_OptionGroup_Check,_Enchant_Material,_Enchant_Material_Count,_Consumption_OP_Min,_Consumption_OP_Max,_Probability_Modifier,_Probability_Min,_Probability_Max,_Error,_charge,_Enchant_type
5530,Lv 5. ?? ??,335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,300,4,1,300190024,1,5,10,10,5,95,,0,2
5531,Lv 6. ?? ??,336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,300,5,1,300190023,1,5,10,10,5,95,,0,2
5532,Lv 7. ?? ??,337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,300,6,1,300190023,1,5,10,10,5,95,,0,2
5533,Lv 8. ?? ??,338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,300,7,1,300190023,1,5,10,10,5,95,,0,2
5534,Lv 9. ?? ??,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,300,8,1,300190023,1,5,10,10,5,95,,0,2
5535,Lv 10. ?? ??,340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,300,9,1,300190023,1,5,10,10,5,95,,0,2
5536,Lv 1. ??? ??,531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,500,0,0,300190024,1,5,10,10,5,95,,0,2
5537,Lv 2. ??? ??,532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,500,1,1,300190024,1,5,10,10,5,95,,0,2
5538,Lv 3. ??? ??,533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,500,2,1,300190024,1,5,10,10,5,95,,0,2
5539,Lv 4. ??? ??,534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,500,3,1,300190024,1,5,10,10,5,95,,0,2
5540,Lv 5. ??? ??,535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,500,4,1,300190024,1,5,10,10,5,95,,0,2
5541,Lv 6. ??? ??,536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,500,5,1,300190023,1,5,10,10,5,95,,0,2
5542,Lv 7. ??? ??,537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,500,6,1,300190023,1,5,10,10,5,95,,0,2
5543,Lv 8. ??? ??,538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,500,7,1,300190023,1,5,10,10,5,95,,0,2
5544,Lv 9. ??? ??,539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,500,8,1,300190023,1,5,10,10,5,95,,0,2
5545,Lv 10. ??? ??,540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,500,9,1,300190023,1,5,10,10,5,95,,0,2
5546,Lv 1. ?? ??,731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,700,0,0,300190024,1,5,10,10,5,95,,0,2
5547,Lv 2. ?? ??,732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,700,1,1,300190024,1,5,10,10,5,95,,0,2
5548,Lv 3. ?? ??,733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,700,2,1,300190024,1,5,10,10,5,95,,0,2
5549,Lv 4. ?? ??,734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,700,3,1,300190024,1,5,10,10,5,95,,0,2
5550,Lv 5. ?? ??,735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,700,4,1,300190024,1,5,10,10,5,95,,0,2
5551,Lv 6. ?? ??,736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,700,5,1,300190023,1,5,10,10,5,95,,0,2
5552,Lv 7. ?? ??,737,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,700,6,1,300190023,1,5,10,10,5,95,,0,2
5553,Lv 8. ?? ??,738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,700,7,1,300190023,1,5,10,10,5,95,,0,2
5554,Lv 9. ?? ??,739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,700,8,1,300190023,1,5,10,10,5,95,,0,2
5555,Lv 10. ?? ??,740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,700,9,1,300190023,1,5,10,10,5,95,,0,2
5556,Lv 1. ?? ????? ??,3931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,3900,0,0,300190024,1,5,10,10,5,95,,0,2
5557,Lv 2. ?? ????? ??,3932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,3900,1,1,300190024,1,5,10,10,5,95,,0,2
5558,Lv 3. ?? ????? ??,3933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3900,2,1,300190024,1,5,10,10,5,95,,0,2
5559,Lv 4. ?? ????? ??,3934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,3900,3,1,300190024,1,5,10,10,5,95,,0,2
5560,Lv 5. ?? ????? ??,3935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,3900,4,1,300190024,1,5,10,10,5,95,,0,2
5561,Lv 6. ?? ????? ??,3936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,3900,5,1,300190023,1,5,10,10,5,95,,0,2
5562,Lv 7. ?? ????? ??,3937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,3900,6,1,300190023,1,5,10,10,5,95,,0,2
5563,Lv 8. ?? ????? ??,3938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,3900,7,1,300190023,1,5,10,10,5,95,,0,2
5564,Lv 9. ?? ????? ??,3939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,3900,8,1,300190023,1,5,10,10,5,95,,0,2
5565,Lv 10. ?? ????? ??,3940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,3900,9,1,300190023,1,5,10,10,5,95,,0,2
5566,Lv 1. ?? ????? ??,4131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,4100,0,0,300190024,1,5,10,10,5,95,,0,2
5567,Lv 2. ?? ????? ??,4132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,4100,1,1,300190024,1,5,10,10,5,95,,0,2
5568,Lv 3. ?? ????? ??,4133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,4100,2,1,300190024,1,5,10,10,5,95,,0,2
5569,Lv 4. ?? ????? ??,4134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,4100,3,1,300190024,1,5,10,10,5,95,,0,2
5570,Lv 5. ?? ????? ??,4135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,4100,4,1,300190024,1,5,10,10,5,95,,0,2
5571,Lv 6. ?? ????? ??,4136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,4100,5,1,300190023,1,5,10,10,5,95,,0,2
5572,Lv 7. ?? ????? ??,4137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,4100,6,1,300190023,1,5,10,10,5,95,,0,2
5573,Lv 8. ?? ????? ??,4138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,4100,7,1,300190023,1,5,10,10,5,95,,0,2
5574,Lv 9. ?? ????? ??,4139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,4100,8,1,300190023,1,5,10,10,5,95,,0,2
5575,Lv 10. ?? ????? ??,4140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,4100,9,1,300190023,1,5,10,10,5,95,,0,2
5576,Lv 1. ?? ?? ??? ??,8331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,8300,0,0,300190024,1,5,10,10,5,95,,0,2
5577,Lv 2. ?? ?? ??? ??,8332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,8300,1,1,300190024,1,5,10,10,5,95,,0,2
5578,Lv 3. ?? ?? ??? ??,8333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,8300,2,1,300190024,1,5,10,10,5,95,,0,2
5579,Lv 4. ?? ?? ??? ??,8334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,8300,3,1,300190024,1,5,10,10,5,95,,0,2
5580,Lv 5. ?? ?? ??? ??,8335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,8300,4,1,300190024,1,5,10,10,5,95,,0,2
5581,Lv 6. ?? ?? ??? ??,8336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,8300,5,1,300190023,1,5,10,10,5,95,,0,2
5582,Lv 7. ?? ?? ??? ??,8337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,8300,6,1,300190023,1,5,10,10,5,95,,0,2
5583,Lv 8. ?? ?? ??? ??,8338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,8300,7,1,300190023,1,5,10,10,5,95,,0,2
5584,Lv 9. ?? ?? ??? ??,8339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,8300,8,1,300190023,1,5,10,10,5,95,,0,2
5585,Lv 10. ?? ?? ??? ??,8340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,8300,9,1,300190023,1,5,10,10,5,95,,0,2
5586,Lv 1. ?? ??,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,100,0,0,300190024,1,5,10,10,5,95,,0,2
5587,Lv 2. ?? ??,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,100,1,1,300190024,1,5,10,10,5,95,,0,2
5588,Lv 3. ?? ??,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,100,2,1,300190024,1,5,10,10,5,95,,0,2
5589,Lv 4. ?? ??,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,100,3,1,300190024,1,5,10,10,5,95,,0,2
5590,Lv 5. ?? ??,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,100,4,1,300190024,1,5,10,10,5,95,,0,2
5591,Lv 6. ?? ??,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,100,5,1,300190023,1,5,10,10,5,95,,0,2
5592,Lv 7. ?? ??,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,100,6,1,300190023,1,5,10,10,5,95,,0,2
5593,Lv 8. ?? ??,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,100,7,1,300190023,1,5,10,10,5,95,,0,2
5594,Lv 9. ?? ??,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,100,8,1,300190023,1,5,10,10,5,95,,0,2
5595,Lv 10. ?? ??,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,100,9,1,300190023,1,5,10,10,5,95,,0,2
5596,Lv 1. ?? ??,331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,300,0,0,300190024,1,5,10,10,5,95,,0,2
5597,Lv 2. ?? ??,332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,300,1,1,300190024,1,5,10,10,5,95,,0,2
5598,Lv 3. ?? ??,333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,300,2,1,300190024,1,5,10,10,5,95,,0,2
5599,Lv 4. ?? ??,334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,300,3,1,300190024,1,5,10,10,5,95,,0,2
5600,Lv 5. ?? ??,335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,300,4,1,300190024,1,5,10,10,5,95,,0,2
5601,Lv 6. ?? ??,336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,300,5,1,300190023,1,5,10,10,5,95,,0,2
5602,Lv 7. ?? ??,337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,300,6,1,300190023,1,5,10,10,5,95,,0,2
5603,Lv 8. ?? ??,338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,300,7,1,300190023,1,5,10,10,5,95,,0,2
5604,Lv 9. ?? ??,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,300,8,1,300190023,1,5,10,10,5,95,,0,2
5605,Lv 10. ?? ??,340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,300,9,1,300190023,1,5,10,10,5,95,,0,2
5606,Lv 1. ??? ??,531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,500,0,0,300190024,1,5,10,10,5,95,,0,2
5607,Lv 2. ??? ??,532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,500,1,1,300190024,1,5,10,10,5,95,,0,2
5608,Lv 3. ??? ??,533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,500,2,1,300190024,1,5,10,10,5,95,,0,2
5609,Lv 4. ??? ??,534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,500,3,1,300190024,1,5,10,10,5,95,,0,2
5610,Lv 5. ??? ??,535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,500,4,1,300190024,1,5,10,10,5,95,,0,2
5611,Lv 6. ??? ??,536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,500,5,1,300190023,1,5,10,10,5,95,,0,2
5612,Lv 7. ??? ??,537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,500,6,1,300190023,1,5,10,10,5,95,,0,2
5613,Lv 8. ??? ??,538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,500,7,1,300190023,1,5,10,10,5,95,,0,2
5614,Lv 9. ??? ??,539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,500,8,1,300190023,1,5,10,10,5,95,,0,2
5615,Lv 10. ??? ??,540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,500,9,1,300190023,1,5,10,10,5,95,,0,2
5616,Lv 1. ?? ??,731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,700,0,0,300190024,1,5,10,10,5,95,,0,2
5617,Lv 2. ?? ??,732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,700,1,1,300190024,1,5,10,10,5,95,,0,2
5618,Lv 3. ?? ??,733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,700,2,1,300190024,1,5,10,10,5,95,,0,2
5619,Lv 4. ?? ??,734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,700,3,1,300190024,1,5,10,10,5,95,,0,2
5620,Lv 5. ?? ??,735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,700,4,1,300190024,1,5,10,10,5,95,,0,2
5621,Lv 6. ?? ??,736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,700,5,1,300190023,1,5,10,10,5,95,,0,2
5622,Lv 7. ?? ??,737,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,700,6,1,300190023,1,5,10,10,5,95,,0,2
5623,Lv 8. ?? ??,738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,700,7,1,300190023,1,5,10,10,5,95,,0,2
5624,Lv 9. ?? ??,739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,700,8,1,300190023,1,5,10,10,5,95,,0,2
5625,Lv 10. ?? ??,740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,700,9,1,300190023,1,5,10,10,5,95,,0,2
5626,Lv 1. ?? ????? ??,3931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,3900,0,0,300190024,1,5,10,10,5,95,,0,2
5627,Lv 2. ?? ????? ??,3932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,3900,1,1,300190024,1,5,10,10,5,95,,0,2
5628,Lv 3. ?? ????? ??,3933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,3900,2,1,300190024,1,5,10,10,5,95,,0,2
5629,Lv 4. ?? ????? ??,3934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,3900,3,1,300190024,1,5,10,10,5,95,,0,2
5630,Lv 5. ?? ????? ??,3935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,3900,4,1,300190024,1,5,10,10,5,95,,0,2
5631,Lv 6. ?? ????? ??,3936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,3900,5,1,300190023,1,5,10,10,5,95,,0,2
5632,Lv 7. ?? ????? ??,3937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,3900,6,1,300190023,1,5,10,10,5,95,,0,2
5633,Lv 8. ?? ????? ??,3938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,3900,7,1,300190023,1,5,10,10,5,95,,0,2
5634,Lv 9. ?? ????? ??,3939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,3900,8,1,300190023,1,5,10,10,5,95,,0,2
5635,Lv 10. ?? ????? ??,3940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,3900,9,1,300190023,1,5,10,10,5,95,,0,2
5636,Lv 1. ?? ????? ??,4131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,4100,0,0,300190024,1,5,10,10,5,95,,0,2
5637,Lv 2. ?? ????? ??,4132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,4100,1,1,300190024,1,5,10,10,5,95,,0,2
5638,Lv 3. ?? ????? ??,4133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,4100,2,1,300190024,1,5,10,10,5,95,,0,2
5639,Lv 4. ?? ????? ??,4134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,4100,3,1,300190024,1,5,10,10,5,95,,0,2
5640,Lv 5. ?? ????? ??,4135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,4100,4,1,300190024,1,5,10,10,5,95,,0,2
5641,Lv 6. ?? ????? ??,4136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,4100,5,1,300190023,1,5,10,10,5,95,,0,2
5642,Lv 7. ?? ????? ??,4137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,4100,6,1,300190023,1,5,10,10,5,95,,0,2
5643,Lv 8. ?? ????? ??,4138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,4100,7,1,300190023,1,5,10,10,5,95,,0,2
5644,Lv 9. ?? ????? ??,4139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,4100,8,1,300190023,1,5,10,10,5,95,,0,2
5645,Lv 10. ?? ????? ??,4140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,4100,9,1,300190023,1,5,10,10,5,95,,0,2
5646,Lv 1. ?? ?? ??? ??,8331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,8300,0,0,300190024,1,5,10,10,5,95,,0,2
5647,Lv 2. ?? ?? ??? ??,8332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,8300,1,1,300190024,1,5,10,10,5,95,,0,2
5648,Lv 3. ?? ?? ??? ??,8333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,8300,2,1,300190024,1,5,10,10,5,95,,0,2
5649,Lv 4. ?? ?? ??? ??,8334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,8300,3,1,300190024,1,5,10,10,5,95,,0,2
5650,Lv 5. ?? ?? ??? ??,8335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,8300,4,1,300190024,1,5,10,10,5,95,,0,2
5651,Lv 6. ?? ?? ??? ??,8336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,8300,5,1,300190023,1,5,10,10,5,95,,0,2
5652,Lv 7. ?? ?? ??? ??,8337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,8300,6,1,300190023,1,5,10,10,5,95,,0,2
5653,Lv 8. ?? ?? ??? ??,8338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,8300,7,1,300190023,1,5,10,10,5,95,,0,2
5654,Lv 9. ?? ?? ??? ??,8339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,8300,8,1,300190023,1,5,10,10,5,95,,0,2
5655,Lv 10. ?? ?? ??? ??,8340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,8300,9,1,300190023,1,5,10,10,5,95,,0,2
5656,Lv 1. ?? ??,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,100,0,0,300190024,1,5,10,10,5,95,,0,2
5657,Lv 2. ?? ??,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,100,1,1,300190024,1,5,10,10,5,95,,0,2
5658,Lv 3. ?? ??,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,100,2,1,300190024,1,5,10,10,5,95,,0,2
5659,Lv 4. ?? ??,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,100,3,1,300190024,1,5,10,10,5,95,,0,2
5660,Lv 5. ?? ??,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,100,4,1,300190024,1,5,10,10,5,95,,0,2
5661,Lv 6. ?? ??,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,100,5,1,300190023,1,5,10,10,5,95,,0,2
5662,Lv 7. ?? ??,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,100,6,1,300190023,1,5,10,10,5,95,,0,2
5663,Lv 8. ?? ??,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,100,7,1,300190023,1,5,10,10,5,95,,0,2
5664,Lv 9. ?? ??,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,100,8,1,300190023,1,5,10,10,5,95,,0,2
5665,Lv 10. ?? ??,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,100,9,1,300190023,1,5,10,10,5,95,,0,2
5666,Lv 1. ?? ??,331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,300,0,0,300190024,1,5,10,10,5,95,,0,2
5667,Lv 2. ?? ??,332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,300,1,1,300190024,1,5,10,10,5,95,,0,2
5668,Lv 3. ?? ??,333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,300,2,1,300190024,1,5,10,10,5,95,,0,2
5669,Lv 4. ?? ??,334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,300,3,1,300190024,1,5,10,10,5,95,,0,2
5670,Lv 5. ?? ??,335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,300,4,1,300190024,1,5,10,10,5,95,,0,2
5671,Lv 6. ?? ??,336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,300,5,1,300190023,1,5,10,10,5,95,,0,2
5672,Lv 7. ?? ??,337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,300,6,1,300190023,1,5,10,10,5,95,,0,2
5673,Lv 8. ?? ??,338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,300,7,1,300190023,1,5,10,10,5,95,,0,2
5674,Lv 9. ?? ??,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,300,8,1,300190023,1,5,10,10,5,95,,0,2
5675,Lv 10. ?? ??,340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,300,9,1,300190023,1,5,10,10,5,95,,0,2
5676,Lv 1. ??? ??,531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,500,0,0,300190024,1,5,10,10,5,95,,0,2
5677,Lv 2. ??? ??,532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,500,1,1,300190024,1,5,10,10,5,95,,0,2
5678,Lv 3. ??? ??,533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,500,2,1,300190024,1,5,10,10,5,95,,0,2
5679,Lv 4. ??? ??,534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,500,3,1,300190024,1,5,10,10,5,95,,0,2
5680,Lv 5. ??? ??,535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,500,4,1,300190024,1,5,10,10,5,95,,0,2
5681,Lv 6. ??? ??,536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,500,5,1,300190023,1,5,10,10,5,95,,0,2
5682,Lv 7. ??? ??,537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,500,6,1,300190023,1,5,10,10,5,95,,0,2
5683,Lv 8. ??? ??,538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,500,7,1,300190023,1,5,10,10,5,95,,0,2
5684,Lv 9. ??? ??,539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,500,8,1,300190023,1,5,10,10,5,95,,0,2
5685,Lv 10. ??? ??,540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,500,9,1,300190023,1,5,10,10,5,95,,0,2
5686,Lv 1. ?? ??,731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,700,0,0,300190024,1,5,10,10,5,95,,0,2
5687,Lv 2. ?? ??,732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,700,1,1,300190024,1,5,10,10,5,95,,0,2
5688,Lv 3. ?? ??,733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,700,2,1,300190024,1,5,10,10,5,95,,0,2
5689,Lv 4. ?? ??,734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,700,3,1,300190024,1,5,10,10,5,95,,0,2
5690,Lv 5. ?? ??,735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,700,4,1,300190024,1,5,10,10,5,95,,0,2
5691,Lv 6. ?? ??,736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,700,5,1,300190023,1,5,10,10,5,95,,0,2
