ID,_Subject,_Question,_Ex_1,_Ex_2,_Ex_3,_Ex_4,_Ex_5
1232,1,可以從奧爾卡海邊移動到這個怪獸的肚子裡，名字在希伯來語裡面表示野獸，體形異常驚人的水陸兩栖怪獸是？,貝希摩斯,貝希摩斯人,藍鯨,鱷魚,哥斯拉
1233,1,這個地方可以通過鋼鐵都市到達，而且是著名小說人物“福爾摩斯”曾經居住過的地方。這個街道的名稱是？,貝克街,貝希摩斯大街,麵包大街,培根大街,貝雷帽大街
1234,1,出沒于山嶽地帶，長了九個尾巴，擅長勾引男性的妖怪是？,九尾狐,妲己,新?娥,老虎,艾咪高
1235,1,出沒於金字塔，在希臘神話中上半身為美麗的女人，下半身為蛇身的怪物是？,蛇女,瑞迪奧,拉米內特,愛麗絲,仙女
1236,1,經過紅高粱地可以來到這裡，而且這裡還被稱為“理想鄉”、“世外桃源”。請問“這裡”是什麼地方？,阿爾卡笛亞,阿克迪恩,奧亦奇,阿基米德,埃爾拜特
1237,1,位於連接米德卡勒特和亞斯卡勒特的路口處，在北歐神話中由海姆達爾守護的地方是？,弗羅斯特,弗羅斯克特,弗羅斯托斯,弗羅斯高夫,太空梯
1238,1,出沒於行車地區，在北歐神話裡面一口吞掉主神奧丁的怪物是？,芬莉勒,卡特,貝特,魔法少女,閃電
1239,1,出沒于水耕農場地區，北歐神話中的名字在斯堪的納維亞語裡表示“環繞大地的蛇”。請問這個怪物的名字是？,瑤勒文德,瑤得文德,瑤爾文德,瑤爾武德,遙爾文德
1240,1,春值通道是去往春值島的必經之地。請問從哪個村莊可以去春值通道？,亞特蘭提斯,米德卡勒特,貝斯,阿法,艾利亞斯
1241,1,可以通過雨林地帶前往，而且長著不少參天大樹。請問這是什麼地區？,爬呀爬大樹,下呀下大樹,下上大樹,上下大樹,傑克的豆子樹
1242,1,通過阿法港可以到達這個黑漆漆的森林，蛇寶寶、蜘蛛精等怪物出沒於其中。請問這是什麼地方？,黑暗森林,烏黑森林,暗黑森林,漆黑森林,幽暗森林
1243,1,去怪物塔和美女NPC艾妮所在的大蘋果之城的唯一辦法是？,在艾利亞斯空港坐飛艇,在鋼鐵都市使用傳送門,在廢鐵溪穀使用傳送門,在貝斯港乘船,在飛船發射台乘坐基礎號！
1244,1,可以通過雨林地帶到達古代巨型恐龍們棲息的地區。這個地區的名稱是？,薩勒斯原野,侏羅紀公園,骷髏島,薩勒斯公園,自然歷史博物館
1245,1,從哪裡可以去喬尼船長和卡塔利那的虎鯨號？,貝斯港,阿法港,艾利亞斯空港,納伊的熱氣球,飛船發射台
1246,1,多少級可以轉副職業？,140,100,50,80,150
1247,1,來征服宇宙的小章魚們為躲避海鮮愛好者的魔爪而逃進去的要塞是？,小章魚神殿,墨斗魚神殿,魷魚神殿,巴台農神殿,小章魚仙殿
1248,1,可以把過期傳送水晶的使用期限延長30天的物品是？,傳送水晶蓄電池,入口水晶蓄電池,傳送水晶充電器,FX水晶蓄電池,入口水晶充電器
1249,1,可以讓超級瑪琍的怪物在一定時間內不做攻擊，而且可以用CASH購買的物品是？,抓呀！超級瑪琍,抓了！超級瑪琍,抓了！馬里奧,無敵的超級瑪琍,砸碎！超級瑪琍
1250,1,該物品可以延長到期寵物的使用時間，可以用CASH購買。該物品的名稱是？,寵物用的靈芝草,寵物用憤怒草,寵物冒泡不老草,寵物用復活草,寵物用骨頭
1251,1,使用時鑲嵌成功幾率增加2%，可以用點數購買的鐵制面具是？,鑲嵌面具,鐵面具,鑲嵌拉麵,動作面具,半月面具
1252,1,下面不屬於癩蛤蟆島的地區是？,癩蛤蟆海岸,癩蛤蟆樹林,癩蛤蟆山,癩蛤蟆洞穴,癩蛤蟆聚落
1253,1,這是盛產各種特殊礦石的礦場，必須使用消耗物品——入場券進入，而且只能停留一定時間。這個礦場的名稱是？,水晶礦場,開拓者的礦場,山林礦場,奧奇炭礦,格諾瑪炭礦
1254,1,可以從奧爾卡海邊使用挖掘技到達的貝希摩斯肚子有哪位NPC？,春值君,特列奧,魯娜蕾希,托特,峰春值
1255,1,沒有委託公告欄的村莊是？,貝羅斯,阿法,貝斯,亞特蘭提斯,奧亦奇
1256,1,沒有懸賞公告欄的村莊是？,奧利佛,貝羅斯,阿法,米德卡勒特,艾利亞斯
1257,1,設有隨機公告欄的村莊是？,聯合公會,在鋼鐵都市使用傳送門,奧亦奇,龍京,阿法
1258,1,副職業武器和職業連接錯誤的是？,盜賊短劍 - 審判者,音樂指揮棒 - 音樂大師,飛燕劍 - 劍刃舞者,禦守珠 - 改造大師,戰擊拐杖 - 幻術師
1259,1,可以在武器店的“彈匣、精華”功能表購買，而且使用狙擊手的部分技能所需的物品是？,手槍彈匣,能量精華,炮灰,BB彈箱,拳法彈匣
1260,1,儲滿特殊槽BP點數所需的物品是？,BP 彈匣,BA 彈匣,BJ 彈匣,BQ 彈匣,BB 彈匣
1261,1,爬呀爬大樹的頂端連接哪個地方？,爬呀爬花瓣,爬呀爬更上,亞斯卡勒特,天門,爬呀爬花朵
1262,1,吉恩蒂亞大陸的城市名中錯誤的是？,聯合公會,貝羅斯,艾利亞斯,奧亦奇,米德卡勒特
1263,1,不能通過城鎮傳送門到達的城市是？,亞特蘭提斯,貝羅斯,阿法,龍京,奧亦奇
1264,1,去往幽靈海盜船的虎鯨號有幾扇窗戶？,9個,10個,11個,12個,沒有
1265,1,貝斯的首飾店出售的越南傳統服飾是？,越南旗袍,奧亦奇,阿奧尼,奧基奇,奧莫里
1266,1,貝斯的戰鬥用品店屋頂上水果形狀裝飾物，又稱為“鳳梨”的水果是？,鳳梨,桔子,楊桃,椰子,榴褳
1267,1,下面擁有火屬性的圖騰是？,火圖騰,凱圖騰,焰圖騰,風圖騰,地圖騰
1268,1,下面擁有地屬性的圖騰是？,地圖騰,火圖騰,泥圖騰,風圖騰,灰圖騰
1269,1,下面擁有風屬性的圖騰是？,風圖騰,地圖騰,火圖騰,風加圖騰,平底鍋圖騰
1270,1,下面的怪物中不屬於飛行怪物的是？,哥斯哥斯,蝙蝠,蜂鳥,蜂怪戰士,畢卡斯
1271,1,通過原野地帶可以到達的山林礦場共有幾層？,8層,6層,5層,3層,1層
1272,1,怪物蝴蝶仙子出沒的原野地帶有幾台風車？,3個,2個,1個,無,5個
1273,1,開採礦石結晶時使用的技能是？,採礦,挖掘,採掘,通道,礦工
1274,1,艾利亞斯王宮的海樂妮公主是幾歲？,9 歲,8 歲,10 歲,2 歲,7 歲
1275,1,艾利亞斯王宮的國王叫什麼名字？,海瓊,世宗,趙瓊,方瓊,曹瓊
1276,1,可以在格鬥場申請個人格鬥的NPC叫什麼名字？,雷米,納米,米米,蓋米,麥米
1277,1,龍京NPC瓊基恩的弟弟叫什麼名字？,瓊珠恩,張戰,鄭進,瓊珠恩,張祚
1278,1,奧亦奇城發放每日任務的NPC是？,凱伊,基恩,辛卓,亞美,艾咪
1279,1,奧亦奇城的倉庫NPC蘿拉抱在懷裡的小狗的名字是？,希洛,格洛,賽蘿,彌洛,皮洛
1280,1,亞特蘭提斯城裡最怕羞的NPC是？,可兒,雷米納斯,佩麗絲,莉莉絲,賽伊拉
1281,1,不屬於野蠻族怪物的是？,野蠻族火炮手,野蠻族杖手,野蠻人,野蠻族飛鏢手,野蠻族火把手
1282,1,水族館第一美女怪物的名字是？,人魚公主,人魚靚女,西莉亞,賽麗亞,西斯那
1283,1,米德卡勒特NP歐羅拉賣什麼東西？,拼圖,武器,防具,首飾,寵物用品
1284,1,弗羅斯特不出現的怪物是？,零度,閃電,野馬,魔法少女,震雷 卡伊
1285,1,鋼鐵都市NPC米哥安的老師是？,貝爾柯特,蒼蠅之王,比爾澤布,貝瑞邱特,貝爾邱特
1286,1,宗師技能中，把真氣聚在手上一次發出的技能是？,震空拳,元氣彈,衝擊波,能量波,震空波
1287,1,宗師的副職業名字是？,超能者,無能力者,怪能力者,靈能力者,超能炸彈
1288,1,宗師技能中，以閃電般的速度連續踢擊的技能是？,幻影腿,雷炎腿,繁腿,升龍腿,震腿
1289,1,懸賞公告欄NPC的名字是？,雷尼,艾妮,梅麗,瑪麗,艾麗
1290,1,怪物塔110層出現的怪物是？,吟游詩人jane,潘朵拉,斯諾比王,舞扇忍者,冰原女獵手
1291,1,怪物塔130層出現的怪物是？,和藹的耶比,皮克羅魔王,無聊的魔王,醜八怪大王,克利零魔王
1292,1,貝羅斯酒店的艾琳與愛伊琳是姐妹。愛伊琳是早出生幾秒的姐姐呢？！,3秒,5秒,4秒,2秒,1秒
1293,1,不在亞特蘭提斯的NPC是？,托尼奧,納伊,夏洛,拉里薩,賽巴斯汀
1294,1,位於亞特蘭提斯的NPC是？,可兒,亞輝,瓊基恩,希儀莎,喬基
1295,1,貝斯城NPC西斯藍追求的強大是？,運氣,力量,敏捷,智力,魅力
1296,1,“皮皮嚕瑪，皮皮嚕瑪，瑪嚕皮皮，因沙????”是誰的臺詞？,喬基,巴勒夏,拉里薩,屋簷上的少女,春值君
1297,1,史波萊諾雪原一共有幾個雪人？,6個,5個,8個,9個,7個
1298,1,列茲利傑雪原一共有幾個雪人？,5個,6個,7個,4個,3個
1299,1,貝斯雪原一共有幾個雪人？,0個,1個,2個,3個,4個
1300,1,去幽靈海盜船需要行經哪座城市？,貝斯,亞特蘭提斯,阿法,貝羅斯,龍京
1301,1,不在金字塔出現的怪物是？,僵屍耶比,鋼架雪車,蛇女,半死屍怪,僵屍
1302,1,不在山林地帶出現的怪物是？,璞咻呼咻,兵蟻G,野狼,蒼狼,耶比
1303,1,在古木林4登場的少女的名字是？,喬艾,賽蘿,亞瑟絲,郵差,美琳
1304,1,不在黑月城出現的忍者是？,綠影忍者,紫影忍者,赤影忍者,白影忍者,青影忍者
1305,1,黑月城的領主叫什麼名字？,黑月城?,黑月領主,黑月公主,黑月王,黑月Oppa
1306,1,奧亦奇的守護神是？,舞扇忍者,舞扇忍者,卡拉斯,河童,希儀莎
1307,1,阿法城的“沙漠種族”族長——大戰士是？,卡地佛,托特,琪拉,悠納斯,卡達夫
1308,1,與其協助愛麗絲拯救世界，凡基歐更想守護一位女生！請問那位女生是誰呢？,佳蒂亞 樹,黑月公主,葩娜,喬艾,莫恩
1309,1,處置海龍王所需的物品是？,杜蘭德爾,斷鋼劍,龍神劍,巨龍殺手,饑渴之劍
1310,1,領導野蠻族的克杜卡火之巫女的名字是？,"紋章""野蠻族巫女""",雷亞,派亞,佛雷亞,貝拉
1311,1,2次轉職的等級要求是？,100,90,120,140,80
1312,1,在亞特蘭提斯交換冰魔卡妙武器的NPC是？,情人,安娜史塔莎,默克爾,索妮爾,魯道夫
1313,1,不在深淵遺址出現的怪物是？,海馬,葛雷,海蘑,坎貝爾,考拉拉
1314,1,靈魂破壞者的2轉名稱是？,靈魂統治者,靈魂裝載者,靈魂掠奪者,靈魂大師,靈魂巫師
1315,1,如果想從吉娜蒂亞的變化之屋救出神女和神官，需要哪個物品呢？,辨偽之戒,賢者的放大鏡,魔法眼睛,真實之鏡,變化探測儀
1316,1,不在吉娜蒂亞水上庭園出現的怪物是？,火龍寶寶,地龍寶寶,風龍寶寶,水龍寶寶,粉色龍
1317,1,在吉娜蒂亞地上庭園出現的怪物是？,水之普魯頓神女,普魯頓風之神官,普魯頓火之神女,粉色龍,普魯頓水之神女
1318,1,不在吉娜蒂亞的神殿區域出現的怪物是？,火之普魯頓神女,普魯頓風之神官,普魯頓水之神女,普魯頓火之神女,普魯頓大地神官
1319,1,不屬於吉娜蒂亞中央地區的怪物是？,水之普魯頓神女,墮落的神殿騎士,活人的幽靈 波拉蒂娜,不接受死亡的神官歐貝勒馬斯,徬徨的神女
1320,1,出沒于吉娜蒂亞廢墟地帶的怪物是？,墮落的神殿騎士,普魯頓水之神女,神智不清的林豈,普魯頓火之神女,琪比獵戶
1321,1,吉恩蒂亞所有聖殿騎士的領導，第一位神騎士是？,波拉蒂娜,愛麗絲,阿達斯,聖騎士,塔瑞克
1322,1,統治過貝斯、阿法雨林和沙漠的龐大王國的繼承人是？,拉巴娜,小光頭,西斯藍,悠納斯,卡地佛
1323,1,吉娜蒂亞水上庭園 - 治癒房間裡有哪位神女？,神女波利斯,西斯特摩莉絲,神女西斯蒂娜,神女愛蓮,神女愛伊耶
1324,1,吉娜蒂亞地上庭園 - 治癒房間裡有哪位神女？,神女西斯蒂娜,神女波利斯,神女愛蓮,神女芮利雅,西斯特摩莉絲
1325,1,吉娜蒂亞中央地區 - 懺悔房間裡有哪位神女？,神女愛蓮,神女波利斯,神女西斯蒂娜,神女愛伊耶,西斯特摩莉絲
1326,1,吉娜蒂亞廢墟地帶 - 冥想房間裡有哪位神官？,神官詩牧雷哥,神官卡馬茵,神官克拉朵斯,神官米凱爾,神官科卡貝
1327,1,2次轉職任務要找哪位神女啟動？,西斯特摩莉絲,神女波利斯,神女西斯蒂娜,神女愛蓮,神女芮利雅
1328,1,"哥德房屋的BOSS怪物""阿格修羅魔女潘朵拉""對某個男生產生了好感！請問這個男生是？",雷比,卡茲諾,莫恩,黑月城?,韓國
1329,1,吉娜蒂亞暴風三姐妹中的次女是？,神女西斯蒂娜,神女波利斯,神女愛蓮,神女芮利雅,西斯特摩莉絲
1330,1,吉娜蒂亞暴風三姐妹中的老么是？,神女波利斯,神女西斯蒂娜,神女愛蓮,神女芮利雅,西斯特摩莉絲
1331,1,吉娜蒂亞暴風三姐妹中的長女是？,神女愛蓮,神女波利斯,神女西斯蒂娜,神女芮利雅,西斯特摩莉絲
1332,1,曾經與愛麗絲並肩對抗魔王，但是後來站到愛麗絲的對立面並對愛麗絲懷有敵意的人是？,黑月公主,葩娜,喬艾,波拉蒂娜,索雷伊
1333,1,曾經輔佐黑月公主加入愛麗絲的隊伍，但在冒險途中背叛愛麗絲，轉身變成敵人的是誰呢？,葩娜,喬艾,卡茲諾,雷比,凡 基歐
1334,1,愛麗絲使用的武器是？,弓,長矛,單手劍,短劍,匕首
1335,1,莫恩使用的武器是？,短劍,魔杖,法杖,單手劍,盜賊短劍
1336,1,雷比亞倫斯使用的武器是？,長矛,雙手劍,單手劍,螺旋劍,短劍
1337,1,卡茲諾 納斯使用的武器是？,匕首,手槍,雙手劍,拳套,飛燕劍
1338,1,凡基歐使用的武器是？,拳套,神擊手,雙手劍,匕首,短劍
1339,1,卡蒂亞使用的武器是？,單手劍,法杖,戰擊拐杖,飛燕劍,弓
1340,1,葩娜使用的武器是？,十字弓,短劍,手槍,弓,神槍劍
1341,1,守護小屋的NPC中，誰是大姐？,伊修塔勒,佛雷亞,撒拉斯巴蒂,史德拉,薩伊安
1342,1,守護小屋的NPC中，誰是倉庫NPC？,撒拉斯巴蒂,伊修塔勒,佛雷亞,撒拉斯巴蒂,佛雷亞
1343,1,守護小屋的NPC中，誰是出售物品的NPC？,佛雷亞,伊修塔勒,撒拉斯巴蒂,普雷伊奧斯,史德拉
1344,1,史德拉擅長的是？,料理,游泳,鋼琴,足球,化妝
1345,1,史德拉到太空船發射台赴任幾個小時後來了第一位客人？,16795 小時,15578 小時,5小時,9528 小時,1833 小時
1346,1,精靈樹NPC中，長著天鵝臉和人身的NPC叫什麼名字？,白鶴王子,鞋貓,寶馬,歐備倫,泰翼娜
1347,1,在精靈城管理童話之國的夫婦叫什麼名字？,歐備倫和泰翼娜,寶馬和鞋貓,貝爾利和德伊,基傑和胡桃,雷備倫和泰翼娜
1348,1,阿修羅族被稱為？,戰鬥種族,戰鬥民族,賽亞人,戰鬥部落,鬥士們
1349,1,天門的美女NPC的名字是？,南彩花,希儀莎,牡丹燈籠,瑤朗,鄭楊子
1350,1,吟游詩人jane的弟弟叫什麼名字？,艾妮,魯娜蕾希,艾瑪,撒拉斯巴蒂,凱勒米特·瑞恩
1351,1,關押神秘地帶貴族的監獄是？,黑色石塔,紅色石塔,監獄塔,封印塔,無形塔
1352,1,"黑色石塔的BOSS""看不見的人""指的是？",雙面紳士,無形者,咬著鐵管的男人,歌劇座的怪人,無名者
1353,1,在D-拉伯，謎樣女擁有的武器名字是？,瓦爾基裡吉他,瓦爾基裡靈魂,瓦爾基裡長矛,瓦爾基裡魔杖,瓦爾基裡法杖
1354,1,在D-拉伯，謎樣男擁有的武器名字是？,瓦爾基裡爪,瓦爾基裡短劍,瓦爾基裡劍,瓦爾基裡雙劍,瓦爾基裡箭
1355,1,驅使星座峭壁盧塞利亞的少女是誰？,潘朵拉,露娜,夢魔,莎拉,巴勒夏
1356,1,"守護星星搖籃""利利樂""的星騎士死後變成什麼？",星星守衛者,星光探索者,星光收藏者,星光防禦者,星光保護者
1357,1,星星搖籃的英雄王BOSS怪物叫什麼名字？,特修斯,宙斯,斯塔爾特,盧茲曼,核心守衛
1358,1,雷比亞倫斯的父親叫什麼名字？,裡安·亞倫斯,德比·亞倫斯,雷德·亞倫斯,魯尼·亞倫斯,梅賓·亞倫斯
1359,1,潘朵拉寧願犧牲自己也要為雷比找回的東西是什麼？,感情,壽命,力量,自由,武器
1360,1,兔女郎的活動地圖所在的村莊在哪裡？,貝羅斯,貝斯,龍京,亞特蘭提斯,米德卡勒特
1361,1,貝羅斯餐廳是幾層建築？,2層,3層,5層,7層,10層
1362,1,貝羅斯村莊有幾個長椅？,4個,5個,6個,3個,7個
1363,1,貝羅斯村莊的鐘樓鐘擺是什麼形狀？,月亮,星星,太陽,流星,行星
1364,1,貝羅斯村莊有幾個噴水池？,2個,3個,4個,5個,6個
1365,1,戴上怪物塔戒指時出現的稱號是？,怪物獵人,怪物粉碎者,怪物殺手,怪物領主,怪物殲滅者
1366,1,艾利亞斯美妝店裡有幾個椅子？,4個,3個,5個,6個,7個
1367,1,艾利亞斯首飾店建築招牌上面有什麼圖案呢？,兔子,熊,貓,豬,企鵝
1368,1,下面哪個NPC不屬於艾利亞斯王宮內部？,南宮,西君,東宮,海樂妮,海瓊
1369,1,公會管理NPC叫什麼名字？,修普勒,希斯,寶妮,伊克納特,貝倫
1370,1,位於弗羅斯特的NPC名字是？,考狄利婭,考瑪利婭,考德利婭,考米利婭,考納利婭
1371,1,萌萌彩虹島Online不存在的屬性是？,神聖,黑暗,大地,火,沒有正確答案
1372,1,由於體型太大，看不到全身的怪物是？,巨爪,畢卡斯,哥斯哥斯,貝魯依卡,阿依比
1373,1,棲息在貝希摩斯肚子裡的細菌是？,杆狀病毒,杆狀毒液,條狀病毒,圓形病毒,條形病毒
1374,1,貝羅斯、龍京、奧亦奇一共有幾個公共電話亭？,2個,3個,1個,4個,5個
1375,1,競技場NPC小姐的名字是？,努納貝爾,貝伊兒,路易貝爾,佩奧貝爾,魯尼貝爾
1376,1,黑月城內部的黑月公主所在的副本是？,十六的月,百六的月,一六的月,千六的月,萬六的月
1377,1,想成為忍者的奧亦奇防具商人是？,基恩,傑恩,紮恩,俊恩,約翰
1378,1,通過1次轉職可以獲得的職業連接錯誤的是？,騎士 -> 劍鬥士,戰士 -> 督軍,魔法師 -> 魔導士,遊俠 -> 神槍手,工程師 -> 改造大師
1379,1,NPC托特肩膀上的動物是？,禿鷲,鴿子,貓,鸚鵡,麻雀
1380,1,阿法城的大圓桶總數減去沒蓋的大圓桶還剩幾個？,16個,15個,14個,13個,15個
1381,1,精靈樹的寶馬是什麼形態的NPC？,馬,雞,狗,豬,龍
1382,1,從阿法去往亞特蘭提斯時使用的交通手段是？,潛水艇,飛機,火車,客船,氣球
1383,1,亞特蘭提斯武器店不出售的物品是？,黃龍戟,塞弗,卡斯卡拉長劍,左輪槍,冰扇
1384,1,哪種方法可以打開通往貝希摩斯肚子的入口？,挖掘,採礦,點火,採集,跑跳
1385,1,萌萌彩虹島第二季新增加的職業不包括哪個？,魂之勇者,靈魂破壞者,靈魂掠奪者,靈魂統治者,沒有正確答案
1386,1,艾利亞斯空港的嚮導NPC是？,傑尼斯,泰妮斯,拉妮斯,阿妮斯,巴妮斯
1387,1,不用利用飛艇到達的地方是？,聯合公會,大蘋果之城,小章魚神殿入口,結婚會場,沒有正確答案
1388,1,大蘋果之城裡掛著“MONSTER HOUSE”牌子的建築是？,怪物塔,怪物大樓,怪物公寓,怪物公司,怪物村
1389,1,萌萌彩虹島不存在的職業是？,劍術詩人,神射手,操控師,音樂大師,吟游詩人
1390,1,在貝斯出售物品的NPC是？,奴安,尤文,盧文,莫恩,朱恩
1391,1,虎鯨號海盜船的船長是？,卡塔利那,卡特利那,凱塔利那,凱特利那,卡迪利那
1392,1,貝斯城一共有幾個獅子銅像？,4個,5個,6個,8個,10個
1393,1,貝斯城一共有幾棵椰子樹？,6棵,4棵,7棵,5棵,8棵
1394,1,彭哥列列車的結構錯誤的是？,行李間,機房,餐車,客房,煤炭室
1395,1,不屬於BOSS怪物的是？,醜八怪大王,藍色芙尼克斯,冰魔卡妙,薩伊安貝斯普棋,玄武
1396,1,螞蟻洞穴裡不存在的怪物是？,螞蟻戰士,螞蟻士衛,兵蟻,螞蟻女王,沒有正確答案
1397,1,去往被稱為水晶之路的米德卡勒特時需要經過的地方是？,水族館,天門,地下水路,雨林地帶,春值通道
1398,1,2次轉職的轉職聖所位於哪個地方？,吉娜蒂亞,雪原,天空海,天門,爬呀爬大樹
1399,1,從那座城市可以去神秘森林？,米德卡勒特,貝羅斯,艾利亞斯,亞特蘭提斯,阿法
1400,1,妖精族出身的歐羅拉原來住在哪裡？,亞斯卡勒特,弗羅斯特,米德卡勒特,奧利佛村,水耕農場
1401,1,吉恩蒂亞大陸有溫泉的地方是？,史波萊諾雪原,雷弗利治雪原,貝斯雪原,亞特蘭提斯,艾利亞斯
1402,1,米德卡勒特有幾個風車？,4個,3個,5個,6個,7個
1403,1,小人國奧利佛的城堡名稱是？,唉唷唉唷城,豆粒豆粒城,迷你迷你城,小粒小粒城,甜甜蜜蜜城
1404,1,野蠻族的根據地設在哪個地區？,雨林地帶,山林地帶,沙漠地帶,原野地帶,山嶽地帶
1405,1,接收來自宇宙各地的太空船，並且兼做居住空間的地方是？,行車,水耕農場,D-拉伯,弗羅斯特,兵工廠
1406,1,萌萌彩虹島Online第二季的更新名稱是？,暴風,颱風,海嘯,閃電,雷鳴
1407,1,冒險家出身的春值君領主統治過的地方是？,春值島,餅乾花園,小章魚神殿,陰森住宅,深淵的遺址
1408,1,用於獲得副職業的無限回廊位於哪個地區？,聯合公會,帝國聯合,同盟聯合,鋼鐵聯合,宇宙聯合
1409,1,在吉娜蒂亞聖所把自己的力量賜給年輕的冒險家後消失的人物是？,女神莎裡絲,愛麗絲,莫恩,喬艾,卡茲諾
1410,1,被稱為沙漠的寶石、珍珠之港的城市是？,阿法,龍京,亞特蘭提斯,貝斯,貝羅斯
1411,1,貝羅斯出身的少女遊俠愛麗絲的全名是？,愛麗絲·裡維艾拉,愛麗絲·拉維艾拉,愛麗絲·盧比艾拉,愛麗絲·雷比艾拉,愛麗絲·洛菲艾拉
1412,1,吉恩蒂亞大陸的中心城市是？,艾利亞斯,奧亦奇,貝羅斯,亞特蘭提斯,貝斯
1413,1,擁有神秘的力量和智慧，甚至被稱為第二神的種族是？,迭爾族,人類,矮人,精靈,獸人族
1414,1,貝羅斯出身，而且是迭爾族後裔的少女遊俠是？,愛麗絲,亞瑟絲,艾斯泰爾,艾琳,莫亞
1415,1,使角色擁有殘像的特殊物品是？,鏡子,寶石,眉心貼,眼鏡,手套
1416,1,迭爾族後裔愛麗絲的職業是？,遊俠,戰士,工程師,魔法師,騎士
1417,1,艾利亞斯皇室騎士團長叫什麼名字？,雷比,海瓊,瑞米,瑪琳,亞輝
1418,1,吉恩蒂亞大陸的城市間移動手段是？,城鎮傳送門,傳送術,愛麗絲石塔,回城碑,瞬間移動
1419,1,艾利亞斯城可以去的組隊副本是？,恐怖村莊,公墓,寒冷村莊,鄉下村莊,雪原村莊
1420,1,格鬥場不能申請的格鬥場是？,10名格鬥場,2名格鬥場,6名格鬥場,8名格鬥場,4名格鬥場
1421,1,可以進行格鬥物品交易的NPC是？,寧,大海,娜娜,葛莉思,雷米
1422,1,提供郵件系統的NPC是？?,郵差,便條紙,郵箱,信箱,電子郵件
1423,1,擁有神秘力量的愛麗絲的弓是？,塞瑞斯蒂亞,高音譜號,蛇紋石,卡斯卡拉長劍,水殺手
1424,1,艾利亞斯武器商人戴的帽子顏色是？,綠色,紅色,藍色,紫色,黑色
1425,1,取消綁定的物品幾個小時後才能正常交易？,72小時,68小時,48小時,54小時,36小時
1426,1,鑲嵌物品所需的材料是？,拼圖,魔盒,寶石,礦石,凝膠
1427,1,可以封印海龍王的劍是？,杜蘭德爾,杜蘭達爾,杜綸達爾,杜拉達爾,杜林達爾
1428,1,琳寧的貓咪叫什麼名字？,哈奇,娜奇,秀奇,魔奇,波奇
1429,1,位於龍京屋頂上的是？,沃參,春參,馬參,奉參,羅參
1430,1,奧亦奇的NPC卡莉林拿在手上的東西是？,土偶,塔偶,夏偶,姆偶,巴偶
1431,1,奧亦奇物品保管處的蘿拉帶在身邊的是？,小狗,小貓,猴子,馬,狸子
1432,1,蘿拉的小狗叫什麼名字？,希洛,尼洛,皮洛,彌洛,迪洛
1433,1,亞伊薩擁有的項鍊是？,聖甲蟲項鍊,天甲蟲項鍊,魔甲蟲項鍊,神甲蟲項鍊,仙甲蟲項鍊
1434,1,伊恩波特的新娘是誰？,泰特,泰迪,迪特,芮特,希特
1435,1,泰特拿在手上的東西是？,紙莎草卷軸,地圖,布,紙,杯子
1436,1,把沙漠的蒙面女盜賊凝聚到一起的人物是？,凡 基歐,卡地佛,亞伊薩,琪拉,拉希特
1437,1,奧利佛城的“奧利佛”這個名字本來是什麼東西的名字？,星船,太空船,列車,飛機,摩托車
1438,1,行商三姐妹的名字裡錯誤的是？,拉塔特,海伊凱爾,托勒妮亞,龍克斯,沒有正確答案
1439,1,加納思身上的裝飾中，象徵祈福和幸運的是？,眉心貼,腳心貼,創可貼,膠貼,手心貼
1440,1,支撐金蘭雲系的山裡面不包括？,圓嶠山,瀛州山,蓬萊山,方壺山,沒有正確答案
1441,1,削弱金蘭雲系結界的人物是？,阿修羅王,牡丹燈籠,窮奇,南彩花,肖維爾
1442,1,去癩蛤蟆島使用的交通工具是？,納伊將軍的氣球,潛水艇,列車,飛艇,傳送門
1443,1,加強基本弱攻擊、強攻擊的技能是？,武器教本,武器強化,武器秘笈,武器集中,武器秘技
1444,1,轉職條件搭配錯誤的是？,1次轉職 - 80級,1次轉職 - 50級,2次轉職 - 100級,轉副職 - 140級,沒有正確答案
1445,1,可以去競技場的城市是？,貝羅斯,奧亦奇,龍京,阿法,貝斯
1446,1,索妮爾不使用的物品是？,耳機,眼罩,皮帶,項鍊,耳塞
1447,1,安娜史塔莎戴在胸前的花是？,玫瑰,百合,菊花,波斯菊,木槿花
1448,1,亞特蘭提斯的特色是什麼？,潛水艇,水族館,餐廳,發電機,研究所
1449,1,彩虹之路指的是什麼？,弗羅斯特,行車,水族館,餅乾公園,春值通道
1450,1,亞特蘭提斯城的市長是誰？,安娜史塔莎,默克爾,特列奧,艾瑪,索妮爾
1451,1,亞特蘭提斯的汽車和公車使用什麼燃料？,電氣,汽油,太陽能,煤氣,煤炭
1452,1,不是指MG的稱號是？,魔神,機器巨人,鋼鐵之心,踐踏,沒有正確答案
1453,1,在鋼鐵都市身手最出色的機甲師是？,貝爾柯特,克洛曼,米哥安,柯賽兒,普拉烏
1454,1,位於弗羅斯特的神秘空間是？,瓦爾哈拉,黑色石塔,守護小屋,香格里拉,克杜卡的心臟
1455,1,“貴安”的意思是？,你好,謝謝,再見,感謝,對不起
1456,1,對阿格修羅最熟悉的僧侶是？,小光頭,新星,酸性,水星,詩聖
1457,1,曾被稱為贊普亞王國的城市是？,貝斯,阿法,亞特蘭提斯,米德卡勒特,龍京
1458,1,奧利佛的國軍統帥是？,納伊,娜伊,馬伊,巴伊,萊伊
