ID,_CutInImage,_Npcname,_Message,_EventType1,_TypeID1,_Text1,_EventType2,_TypeID2,_Text2,_EventType3,_TypeID3,_Text3,_EventType4,_TypeID4,_Text4,_EventType5,_TypeID5,_Text5,_EventType6,_TypeID6,_Text6
7881,720,啾比,今天有什麼冤大頭.. 哎呀! 說漏嘴了。,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7882,789,羅希雅,今天打算喝到醉為止。,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7883,779,雷比,今天不是以監察團長的身分來的。我也想享受這場派對。,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7884,246,M.D.,雷修爾是深夜餐廳的常客。每次來總是點長島冰茶。,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7885,196,朗諾,客人! 喔呵呵? 職業病很可怕啊，呵呵…,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7886,199,蘇比,年輕人，今天我也想青春地享受一下。,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7887,157,查理,Where is Tom? 找到他的話請告訴我 Man~,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7888,200,納伊,這艘船結合了我們軍艦的技術吧!,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7889,234,薩伊安,"無差別的派對真是太好了 Baby~, 跟我薩伊安 Shall we dance?",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7890,237,夢之精靈,請準備活動~,2,78901,1. 道具交易,0,0,,0,0,,0,0,,0,0,,0,0,
7891,857,[活動] 諾艾爾,如果也有貓年就好了!,10,78911,1. 活動兌換,4,22105,2. 任務,0,0,,0,0,,0,0,,0,0,
7892,875,[活動] 貝儂,鼠年終於來了。,10,78921,1. 活動兌換,4,22106,2. 任務,0,0,,0,0,,0,0,,0,0,
7893,675,學生會長飛伊,嘿，小鬼! 來學生會有什麼事?,10,78931,1. 活動兌換,0,0,,0,0,,0,0,,0,0,,0,0,
7894,714,彼可曼,對我的課感興趣嗎? 會依據參加實習的人數來決定學分~,10,78941,1. 活動兌換,0,0,,0,0,,0,0,,0,0,,0,0,
7895,883,賽伊娜,你好，這裡是魔法學院傑芮尼斯。,1,201010001,1. 對話,4,29001,2. 任務,4,29002,3. 魔法修練館任務,4,29003,4. 每日任務,0,0,,0,0,
7896,339,萊莉,哎呦，冒險家…。,1,201020001,1. 對話,4,29004,2. 任務,4,29005,3. 每日任務,0,0,,0,0,,0,0,
7897,828,悟爾,…………。,4,29006,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
7898,206,佩爾柯特,機器突然壞了啊。如果要執行調查任務，我會替你聯絡管理者。,29,29800009,1. 每週挑戰,10,78981,2. 解決者的證明兌換,0,0,,0,0,,0,0,,0,0,
7899,826,阿思瑪,我會用我寶石的力量為你製作各種道具的~,10,72331,1. +9 殘像鏡子顏色變更,10,72333,2. 特殊臉部裝飾兌換,10,72291,3. 突變稱號兌換,10,72292,4. 副本稱號兌換,10,72294,5. 副本稱號組合兌換,0,0,
7900,826,阿思瑪,我會用我寶石的力量為你製作各種道具的~,10,72331,1. +9 殘像鏡子顏色變更,10,72333,2. 特殊臉部裝飾兌換,10,72291,3. 突變稱號兌換,10,72292,4. 副本稱號兌換,10,72294,5. 副本稱號組合兌換,0,0,
7901,317,[活動] 傑伊特,現在就替你實現小時候的夢想!,10,79011,1. 活動兌換,0,0,,0,0,,0,0,,0,0,,0,0,
7950,884,戴娜,今天也是忙得不可開交啊。,1,202021001,1. 對話,4,30001,2. 任務,0,0,,0,0,,0,0,,0,0,
7951,885,拉娜夏,好忙啊，好忙!,1,202022001,1. 對話,4,30002,2. 任務,0,0,,0,0,,0,0,,0,0,
7952,886,奧菕,那麼就來準備一下吧…。,1,202023001,1. 對話,4,30003,2. 任務,4,30004,3. 每日任務,0,0,,0,0,,0,0,
7953,887,拉格雷特,…………。,1,202024001,1. 對話,4,30005,2. 任務,2,79531,3. 特別道具交易,0,0,,0,0,,0,0,
7954,888,泰奧多勒,找我有事嗎?,1,202025001,1. 對話,4,30006,2. 任務,0,0,,0,0,,0,0,,0,0,
7955,889,杰利克,嘗嘗看軟綿綿公會好吃的甜點吧!,1,202026001,1. 對話,4,30007,2. 任務,0,0,,0,0,,0,0,,0,0,
7956,207,普拉蒂娜,這裡是比想像中複雜的地方呢。,1,202027001,1. 對話,4,30008,2. 任務,4,30009,3. 每日任務,0,0,,0,0,,0,0,
7957,837,秦,現在墨斯王國也結束了啊…。,1,202028001,1. 對話,4,30010,2. 任務,4,30011,3. 每日任務,0,0,,0,0,,0,0,
7958,887,拉格雷特,新來的，上戰場的感覺如何啊?,4,30012,1. 教學任務,0,0,,0,0,,0,0,,0,0,,0,0,
7959,889,杰利克,快請進，是第一次上戰場吧?,4,30013,1. 教學任務,0,0,,0,0,,0,0,,0,0,,0,0,
7960,884,戴娜,做得比想像中好。,4,30014,1. 教學任務,0,0,,0,0,,0,0,,0,0,,0,0,
7961,884,戴娜,…………。,4,30015,1. 教學任務,0,0,,0,0,,0,0,,0,0,,0,0,
7962,894,胖胖耶比,這裡販賣彩虹島物語網咖專用道具\n ^^,2,21501,1. 網咖專用道具交易,10,21502,2. 網咖優惠券商品兌換,10,21503,3. 稱號學習書(50%) 兌換,0,0,,0,0,,0,0,
7902,790,獵人管理者艾皮斯,聽說薩勒斯森林有擾亂生態界的怪物出沒，所以我才來的。,29,29800009,1. 每周挑戰,4,22107,2. 任務,0,0,,0,0,,0,0,,0,0,
7903,489,[活動] 艾比,如夢閃耀的星星，如星辰般閃耀的夢! 哪個才是對的呢?,10,79031,1. 道具兌換,29,29800009,2. 每周挑戰,0,0,,0,0,,0,0,,0,0,
8051,861,吉斯卡德,你來了啊。,1,203801001,1. 對話,4,30021,2. 任務,4,30022,3. 每日任務,0,0,,0,0,,0,0,
8052,827,艾兒,有很多事要做，動作快。,1,203803001,1. 對話,4,30023,2. 任務,4,30024,3. 每日任務,0,0,,0,0,,0,0,
8053,902,西娜,啊…你看得到我嗎?,1,203802001,1. 對話,4,30025,2. 任務,4,30026,3. 每日任務,0,0,,0,0,,0,0,
7904,362,巨大南瓜燈籠,嘻嘿嘿…哈囉…,4,22108,1. 活動任務,0,0,,0,0,,0,0,,0,0,,0,0,
7905,493,潘朵拉,最棒的節日不就是萬聖節嗎?,10,79051,1. 活動兌換,0,0,,0,0,,0,0,,0,0,,0,0,
8054,906,貝萊德,喔，你是誰啊?,1,204801001,1. 對話,4,30034,2. 任務,4,30035,3. 每日任務,0,0,,0,0,,0,0,
8055,910,皮歐妮亞,有什麼事嗎?,1,204802001,1. 對話,4,30036,2. 任務,4,30037,3. 每日任務,0,0,,0,0,,0,0,
8056,913,八爾德冽,很高興見到你，哈哈哈。,1,204803001,1. 對話,4,30038,2. 任務,4,30039,3. 每日任務,0,0,,0,0,,0,0,
8057,914,克莉西恩,呵啊啊，好睏。,1,204804001,1. 對話,4,30031,2. 任務,0,0,,0,0,,0,0,,0,0,
8058,915,路德維格,雖然我正在看診中…,1,204805001,1. 對話,4,30032,2. 任務,2,78672,3. 道具交易,0,0,,0,0,,0,0,
8059,815,蘿絲瑪莉,幹嘛，怎樣? 你有事嗎?,1,204806001,1. 對話,4,30033,2. 任務,0,0,,0,0,,0,0,,0,0,
8060,374,破片的傳令,我是破片的傳令。你有事情要辦嗎…,1,204807001,1. 對話,10,79061,2. 破片兌換,4,30040,3. 接受祝福,0,0,,0,0,,0,0,
8061,787,花精靈,若要進入歐若拉女王的庭院，請保重身體。,4,30041,1. 任務,4,30042,2. 每日任務,0,0,,0,0,,0,0,,0,0,
7906,920,TT,你這次也會幫我吧…?(TT),4,22109,1. 活動任務,10,79062,2. 活動兌換,29,29800009,3. 每週挑戰,0,0,,0,0,,0,0,
7907,707,正常的克倫,請問你有什麼事嗎?,4,22110,1. 活動任務,0,0,,0,0,,0,0,,0,0,,0,0,
7908,10011008,蘿拉父親,我正要去哪裡啊?,4,22111,1. 活動任務,0,0,,0,0,,0,0,,0,0,,0,0,
7909,885,小紅帽拉娜夏,我不喜歡講話，請不要跟我搭話。,4,22112,1. 活動任務,0,0,,0,0,,0,0,,0,0,,0,0,
8062,921,阿爾森特,這裡是聖域…。,1,211801001,1. 對話,4,30043,2. 希萊任務,4,30044,3. 誓約的聖地任務,4,30045,4. 每日任務,0,0,,0,0,
8063,886,奧菕,好想到處亂跑…。,1,211802001,1. 對話,4,30046,2. 任務,4,30047,3. 每日任務,0,0,,0,0,,0,0,
8064,866,蓋亞,…………。,1,211803001,1. 對話,0,0,,0,0,,0,0,,0,0,,0,0,
30048,823,凱伊絲,你對耶比妹妹庭園有興趣嗎?,1,211804001,1. 對話,4,30048,2. 任務,10,300481,3. 兌換,0,0,,0,0,,0,0,
7910,59,瑞米,準備去野餐吧~,4,22113,1. 活動任務,10,79101,2. 活動兌換,0,0,,0,0,,0,0,,0,0,
7911,884,戴娜,…………。,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
8065,47,拉姆亞,…………,1,212807001,1. 對話,0,0,,0,0,,0,0,,0,0,,0,0,
8066,340,引導者,歡迎你，冒險家。,4,30049,1. 教學任務,0,0,,0,0,,0,0,,0,0,,0,0,
8067,340,萊莉,嗯，冒險家。,4,30050,1. 教學任務,0,0,,0,0,,0,0,,0,0,,0,0,
8068,340,萊莉,哈哈，冒險家。,4,30051,1. 教學任務,0,0,,0,0,,0,0,,0,0,,0,0,
8069,621,某位女性,…………。,4,30052,1. 教學任務,0,0,,0,0,,0,0,,0,0,,0,0,
8070,244,米哥安,那個?,4,30053,1. 教學任務,0,0,,0,0,,0,0,,0,0,,0,0,
8071,206,佩爾柯特,嗯…。,4,30054,1. 教學任務,0,0,,0,0,,0,0,,0,0,,0,0,
8072,206,佩爾柯特,那麼…。,4,30055,1. 教學任務,0,0,,0,0,,0,0,,0,0,,0,0,
8073,206,佩爾柯特,…………。,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
8074,244,米哥安,…………。,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
8075,1014,柳賢,癩蛤蟆島，這裡沒發生什麼事吧?,1,212801001,1. 對話,4,30058,2. 任務,0,0,,0,0,,0,0,,0,0,
8076,1015,月影,因為少爺沒什麼事，休息一下吧?,1,212802001,1. 對話,4,30059,2. 任務,0,0,,0,0,,0,0,,0,0,
8077,1016,蓮熙,要快點整理了。,1,212803001,1. 對話,4,30060,2. 任務,0,0,,0,0,,0,0,,0,0,
7912,71,夏洛,很好很好! 今天感覺很好?,4,22114,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
7913,864,蒂亞,有點口渴~,10,79131,1. 活動兌換,0,0,,0,0,,0,0,,0,0,,0,0,
8078,131,某個青年,這裡不合我的喜好。,1,212804001,1. 對話,4,30061,2. 任務,0,0,,0,0,,0,0,,0,0,
8079,1019,愛麗絲,歡迎…。,1,212701001,1. 對話,4,30062,2. 任務,0,0,,0,0,,0,0,,0,0,
8080,919,裔奧,我正在等你。,1,212702001,1. 對話,4,30063,2. 任務,4,30070,3. 每日任務,0,0,,0,0,,0,0,
8081,1025,娜琳,啊，這不是傳說中的冒險家?,1,212703001,1. 對話,4,30064,2. 任務,0,0,,0,0,,0,0,,0,0,
8082,1027,瑪德琳,接下來該做的事是什麼呢…。,1,212704001,1. 對話,4,30065,2. 任務,4,30071,3. 每日任務,0,0,,0,0,,0,0,
8083,1024,葛利特,歡迎來到雪花。,1,212705001,1. 對話,4,30066,2. 任務,0,0,,0,0,,0,0,,0,0,
8084,1026,費塔,呃，肚子餓…。,1,212706001,1. 對話,4,30067,2. 任務,0,0,,0,0,,0,0,,0,0,
8085,920,TT,冰塊，冰塊，冰塊，底波拉的冰塊很特別?,1,212707001,1. 對話,4,30068,2. 任務,4,30072,3. 每日任務,0,0,,0,0,,0,0,
8086,850,愛麗絲,%s…。,1,212708001,1. 對話,4,30069,2. 任務,0,0,,0,0,,0,0,,0,0,
8087,761,隊長伊克納特,貴官們! 大家子彈都裝好了嗎?,10,80871,1. 活動兌換,0,0,,0,0,,0,0,,0,0,,0,0,
8088,1028,尤菲,謝謝你來找我~☆★★,10,80881,1. 活動兌換,0,0,,0,0,,0,0,,0,0,,0,0,
8089,249,奉春植,要進入俱樂部嗎?,4,22117,1. 活動任務,0,0,,0,0,,0,0,,0,0,,0,0,
8090,866,蓋亞,…………。,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
8091,876,阿德奇納,…………。,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
99200001,189,藍馬寶尼,給予玩家們藍綠小馬滿滿的好運!,4,99200001,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200002,181,夜市 宣聖,今天的運勢果然是!!!,4,99200002,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200003,139,夜市 基恩,這裡的所有料理都是我烹煮的,10,99200003,1. 兌換仲夏夜的活動道具,0,0,,0,0,,0,0,,0,0,,0,0,
99200004,184,夜市 露比亞,啦∼?啦啦∼?啦~啦?\n請喝喝看特製飲料~?,10,99200004,1. 兌換仲夏夜的活動道具,0,0,,0,0,,0,0,,0,0,,0,0,
99200005,707,萬聖節使者＿費神,歡迎來到萬聖節活動地圖，是不是想要前往救援呢?,4,99200005,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200006,778,光棍 閃光鴿,閃光鴿給玩家們的超優值活動!超值禮物打開時不要太驚訝哦!,4,99200006,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200007,96,海樂妮,您好！我有一個請求。。,4,99200007,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200008,318,公園的少女,HiHi~你找我嗎?,4,99200008,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200009,489,艾比,不知不覺冬天就到了呢..,4,99200009,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200010,10011002,聖誕愛麗絲,Merry Christmas!!!,4,99200010,1. 任務,10,99200010,2. 聖誕節活動交換,0,0,,0,0,,0,0,,0,0,
99200011,489,艾比,不知不覺冬天就到了呢..,4,99200011,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200012,532,鬍子公爵,年輕人~就是你了!!,4,99200012,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200013,808,賽蕾斯騎士,你是誰? 傳話給我?,4,99200013,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200014,239,卡爾,我的小?是到哪跑的啊…,4,99200014,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200015,686,伊克納特,是久違的連假~~,4,99200015,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200016,682,母親大人,今天有沒有乖乖讀書啊~~!!,10,99200016,1. 送禮,0,0,,0,0,,0,0,,0,0,,0,0,
99200017,830,胖胖耶比,要脫離菜鳥變成老屁股!!,4,99200017,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200018,778,MR. 鴿,夏天去海邊最棒了!\n要一起去島灣海邊看海嗎~? ^..^,4,99200018,1. 前往島灣海邊,0,0,,0,0,,0,0,,0,0,,0,0,
99200019,317,熊孩子雙二,鑰匙都找齊了嗎?!,4,99200019,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200020,186,虎克船長,厚厚厚厚~ 不給糖就搗蛋~!!,10,99200020,1. 萬聖節獎勵兌換,0,0,,0,0,,0,0,,0,0,,0,0,
99200021,534,黑月公主,是踏青的好日子~~,4,99200021,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200022,534,黑月公主,萬聖節快樂~~!,4,99200022,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200023,818,地獄使者,想知道出口在哪裡嗎??,4,99200023,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200024,818,地獄使者,想知道出口在哪裡嗎??,4,99200024,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200025,826,和真,退休後得定居海中才行!!,4,99200025,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200026,826,和真,退休後得定居海中才行!!,4,99200026,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200027,10011002,聖誕愛麗絲,只有乖小孩才可以換到聖誕節禮物!!,4,99200027,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200028,832,艾啦,我也要成為帥氣的暗影追擊者!!!,4,99200028,1. 任務,10,99200028,2. 活動:王朝兌換券交換,0,0,,0,0,,0,0,,0,0,
99200029,266,迎春舞獅,"因為這群傢伙, 害我的過年連假都沒了…",4,99200029,1. 任務,10,99200029,2. 交易活動道具,0,0,,0,0,,0,0,,0,0,
99200030,830,胖胖耶比,Jump!Jump!Jump! O^--^o,4,99200030,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200031,586,米勒,有看到閃亮亮的小碎片嗎?,10,99200031,1. 活動兌換,0,0,,0,0,,0,0,,0,0,,0,0,
99200032,164,皇后,好久沒見到皇上了…不知道有沒有按時吃飯,4,99200032,1. 任務,10,99200032,2. 交易活動道具,0,0,,0,0,,0,0,,0,0,
99200033,828,小生,耶比妹的信什麼時候才來啊!! \n不知道郵差是不是在偷偷摸魚…,4,99200033,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200034,772,寶寶,叫辛蒂寄來的資料怎麼還沒送來啊!!,4,99200034,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200035,805,傑夫,在門口等信件來，\n郵差應該會比較快找到我吧!!,4,99200035,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200036,778,嘻哈小生,旋轉~跳躍~落地!!,4,99200036,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200037,181,俊俏小生,哀呀~看鏡子又被自己帥暈了~,4,99200037,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200038,757,山姆叔叔,要喝杯咖啡嗎~,4,99200038,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200039,255,阿寶,不要吵我~我要睡覺!,4,99200039,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200040,240,親愛的媽咪,如果每天都是母親節該有多好呢~!,4,99200040,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200041,725,彩虹爺爺,端午節少不了美味的粽子,4,99200041,1. 任務,10,99200041,2. 交易活動道具,0,0,,0,0,,0,0,,0,0,
99200042,171,Rosa,HI~恭喜挑戰成功!!,4,99200042,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200043,846,娜娜,最喜歡蜜是逃脫了!!!,4,99200043,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200044,619,靈異少女,有發現鬼魂留下的痕跡嗎??...,4,99200044,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200045,245,勝禹,想挑戰一下嗎??,4,99200045,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200046,835,安娜,希望快點收到訂好的玫瑰花束!!,4,99200046,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200047,227,HT幫派手下,你是誰來這裡幹什麼?!,4,99200047,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200048,259,HT幫派老大,外面的小夥子到底在做什麼!!!,4,99200048,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200049,186,虎克船長,HEY~萬聖節快樂啊~!!,10,99200049,1. 交易活動道具,0,0,,0,0,,0,0,,0,0,,0,0,
99200050,686,裁判 阿寶,投票要慎重，簽到要勤勞。,10,99200050,1. 兌換投票禮券,0,0,,0,0,,0,0,,0,0,,0,0,
99200051,678,島主 耶比妹妹,沒人比我更可愛∼∼∼,4,99200051,1. 投票,0,0,,0,0,,0,0,,0,0,,0,0,
99200052,684,島主 辛蒂,lalalalala~,4,99200052,1. 投票,0,0,,0,0,,0,0,,0,0,,0,0,
99200053,677,島主 米斯達,你們這群小XX,4,99200053,1. 投票,0,0,,0,0,,0,0,,0,0,,0,0,
99200054,10011002,聖誕愛麗絲,只有乖小孩才可以換到聖誕節禮物!!,4,99200054,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200055,855,煞尼克,情人節我要吃很多很多巧克力!!!,4,99200055,1. 任務,10,99200055,2. 獎勵兌換,0,0,,0,0,,0,0,,0,0,
99200056,857,諾艾爾,如果想製做出美味的巧克力找我就對了!+___+,10,99200056,1. 巧克力製做,0,0,,0,0,,0,0,,0,0,,0,0,
99200057,238,特爾皮特,終於等到你了!!,4,99200056,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200058,855,煞尼克,是你上次給我巧克力的嗎?,4,99200058,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200059,226,[STAFF] 艾瑪,暖身都做好了吧?,4,99200059,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200060,220,[STAFF] 索妮爾,一般人都是可以挑戰成功的~~~www,4,99200060,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200061,685,作戰指揮官,該怎麼對付這些鼬鼠們呢。。,4,99200061,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200062,184,料理小助手,喜歡料理做出美味的食物!!,4,99200062,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200063,532,翹鬍子爵士,聽說島主們到處找尋我是嗎?,4,99200063,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200064,329,[EVENT] 佩爾,畢業少不了這些可愛的花朵們:D,4,99200064,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200065,741,[EVENT] 教官,畢業快樂呀 :),4,99200065,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200066,91,[EVENT] 蘭花,有什麼需要幫忙的嗎?,10,99200066,1. 彩虹島礦工券 獎勵兌換,0,0,,0,0,,0,0,,0,0,,0,0,
99200067,88,[EVENT] 春花,安安~有要兌換什麼物品嗎?,10,99200067,1. 彩虹島民生券 獎勵兌換,0,0,,0,0,,0,0,,0,0,,0,0,
99200068,30,[新手接待員] 藍色假面,需要快速通關藥水嗎?,4,99200070,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200069,830,[快速通關員] 胖胖耶比,找我嗎? 我是快速通關員耶比!!,4,99200071,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200070,229,[吃貨]瑪利,大家周末愉快呀~,10,99200070,1. 活動兌換,0,0,,0,0,,0,0,,0,0,,0,0,
99200071,857,[活動]諾艾爾,大家周末愉快呀~,10,99200071,1. 活動兌換,0,0,,0,0,,0,0,,0,0,,0,0,
99200072,96,[點餐客人]海樂妮,我點的木瓜牛奶送來了嗎!!??,4,99200072,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200073,674,不良帥學生,叫我陽明山下智久！,4,99200073,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200074,684,乖乖資優生,大家都說我跟子瑜一樣美！,4,99200074,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200075,686,玄彬老師,只能說… 有沒有功課要交呢??,4,99200075,1. 任務,10,99200075,2. 兌換獎勵,0,0,,0,0,,0,0,,0,0,
99200076,189,馬臉先生,Start!!!!!!!!,4,99200076,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200077,250,八字眉小丑,要吃個漢堡包補充體力一下嗎?,4,99200077,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200078,249,汽球吊帶褲哥,彩色汽球彩色人森,4,99200078,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200079,251,等到白眼的奉春植,等~你~好~~~~久~~了~~~~,4,99200079,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200080,102,尼特羅,你猜的沒錯…我曾經是某個協會的會長,4,99200080,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200081,61,玉山山神,請叫我Lady玉，親愛的~,4,99200081,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200082,107,雪山山神,靠山山倒，靠人人跑，靠自己最好。,4,99200082,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200083,96,拉拉山山神,今年有來買水蜜桃嗎~很甜很好吃喔~,4,99200083,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200084,50,合歡山山神,我的可愛弟弟們，呵呵呵~,4,99200084,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200085,186,杰克船長,get ready the trick or treat!!,4,99200085,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200086,875,貝儂,準備去野餐吧~,4,99200086,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200087,702,MR.資源回收,我靠撿破爛買一棟豪宅！,4,99200087,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200088,720,MS.資源回收,我靠撿破爛買各種名牌！,10,99200088,1. 活動兌換,0,0,,0,0,,0,0,,0,0,,0,0,
99200089,515,小瓜呆的爺爺,誰都不准欺負我孫女,4,99200089,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200090,224,小瓜呆,神秘的綠色生物偷走了東西…,4,99200090,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200091,884,安娜,是你~ 混沌的仲裁者~,4,99200091,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200092,877,雷修爾,Happy牛Year~~!,4,99200093,1. 任務,10,99200092,2. 獎勵兌換,0,0,,0,0,,0,0,,0,0,
99200093,779,雷比,據說最近上市了新口味能量飲料!!,4,99200094,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200094,191,歐備倫&泰翼娜,哼！都是他(她)把定情禮物弄丟了！,10,99200094,1. 獎勵兌換,0,0,,0,0,,0,0,,0,0,,0,0,
99200095,887,黑色格拉雷特,黑色才是這世界上最美的顏色！,4,99200095,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200096,889,白色杰利克,白色是純淨的代表，才是最美的。,4,99200096,1. 任務,10,99200096,2. 獎勵兌換,0,0,,0,0,,0,0,,0,0,
99200097,885,拉娜夏,是不是很有趣呢！最喜歡兒童節了~,4,99200097,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200098,233,老朋友德雷歐,各位...我又回來了...！還記得...我嗎？…,4,99200098,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200099,902,西娜,不知道為什麼從吉斯克領地，移動到這邊…,4,99200099,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200100,102,阿明,那隻! 那隻! 還是那隻! T_T 你願意幫我找藍色珠珠裝飾嗎..,4,99200100,1. 任務,10,99200100,2. 兌換,0,0,,0,0,,0,0,,0,0,
99200101,329,教官,祝全體畢業生\n畢業快樂~~,4,99200101,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200102,894,胖胖耶比,耶比我不胖！,4,99200102,1. 任務,10,99200102,2. 獎勵兌換,0,0,,0,0,,0,0,,0,0,
99200103,913,八爾德冽,你有可能做得到嗎？沒有能力還是離開吧！,4,99200103,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200104,906,貝萊德,只要為了皮歐亞妮，我什麼都願意做！,4,99200104,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200105,796,愛麗絲,祝彩虹島五周年快樂~！,4,99200105,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200106,798,雷比,祝彩虹島五周年快樂~！,4,99200106,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
99200107,910,皮歐妮亞,大家周末愉快呀~,4,99200107,1. 任務,10,99200107,2. 兌換,0,0,,0,0,,0,0,,0,0,
99200108,914,克莉西恩,當老闆真的不容易!!,4,99200108,1. 任務,0,0,,0,0,,0,0,,0,0,,0,0,
