ID,_EventName,_RewardType,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_RequireItem1,_Count1,_RequireItem2,_Count2,_ReueireEly,_ErrMessage,_Item1,_ItemProbability1,_Item2,_ItemProbability2,_Item3,_ItemProbability3,_Item4,_ItemProbability4,_Item5,_ItemProbability5,_Item6,_ItemProbability6,_Item7,_ItemProbability7,_Item8,_ItemProbability8,_Item9,_ItemProbability9,_Item10,_ItemProbability10,_Item11,_ItemProbability11,_Item12,_ItemProbability12,_Item13,_ItemProbability13,_Item14,_ItemProbability14,_Item15,_ItemProbability15,_Item16,_ItemProbability16,_Item17,_ItemProbability17,_Item18,_ItemProbability18,_Item19,_ItemProbability19,_Item20,_ItemProbability20,_Item21,_ItemProbability21,_Item22,_ItemProbability22,_Item23,_ItemProbability23,_Item24,_ItemProbability24,_Item25,_ItemProbability25,_Item26,_ItemProbability26,_Item27,_ItemProbability27,_Item28,_ItemProbability28,_Item29,_ItemProbability29,_Item30,_ItemProbability30,_Item31,_ItemProbability31,_Item32,_ItemProbability32,_Item33,_ItemProbability33,_Item34,_ItemProbability34,_Item35,_ItemProbability35,_Item36,_ItemProbability36,_Item37,_ItemProbability37,_Item38,_ItemProbability38,_Item39,_ItemProbability39,_Item40,_ItemProbability40,_Item41,_ItemProbability41,_Item42,_ItemProbability42,_Item43,_ItemProbability43,_Item44,_ItemProbability44,_Item45,_ItemProbability45,_Item46,_ItemProbability46,_Item47,_ItemProbability47,_Item48,_ItemProbability48,_Item49,_ItemProbability49,_Item50,_ItemProbability50,_RequirePpt
234132,兌換神奇寶石,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,23413201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225123,兌換神奇寶石,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,22512301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288108,兌換神奇寶石,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,28810801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223121,兌換神奇寶石 10個,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,22312101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223122,兌換神奇寶石 100個,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,22312201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226122,兌換神奇寶石 10個,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,22612201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226123,兌換神奇寶石 100個,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,22612301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234133,兌換神奇寶石 10個,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,23413301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234134,兌換神奇寶石 100個,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,23413401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225124,兌換神奇寶石 10個,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,22512401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225125,兌換神奇寶石 100個,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,22512501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288109,兌換神奇寶石 10個,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,28810901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288110,兌換神奇寶石 100個,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,28811001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047201,兌換彩虹島世界兌換券,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2047201,0,2047202,0,2047203,0,2047204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30354,兌換耶比妹妹套裝,3,0,0,0,0,0,0,0,0,190171314,1,0,0,0,需要[耶比妹妹套裝兌換券] X 1,3035401,0,3035402,0,3035403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24120,兌換+15高級競技場武器兌換券,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2412001,0,2412002,0,2412003,0,2412004,0,2412005,0,2412006,0,2412007,0,2412008,0,2412009,0,2412010,0,2412011,0,2412012,0,2412013,0,2412014,0,2412015,0,2412016,0,2412017,0,2412018,0,2412019,0,2412020,0,2412021,0,2412022,0,2412023,0,2412024,0,2412025,0,2412026,0,2412027,0,2412028,0,2412029,0,2412030,0,2412031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007109,兌換破洞釣魚桶,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,500710901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007110,兌換破舊的漁翁寶箱獎勵(隨機獎勵),2,0,0,0,0,0,0,0,0,190190932,1,0,0,0,需要[破舊的漁翁寶箱],500711001,1,500711002,1,500711003,2,500711005,5,500711006,5,500711007,10,500711008,10,500711009,100,500711010,200,500711011,500,500711012,500,500711013,502,500711014,503,500711015,1100,500711016,1100,500711017,1200,500711018,1300,500711019,1361,500711020,1600,500711021,100,500711022,100,500711023,100,500711024,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007111,兌換閃閃的漁翁寶箱獎勵(隨機獎勵),2,0,0,0,0,0,0,0,0,190190933,1,0,0,0,需要[閃閃的漁翁寶箱],500711101,10,500711102,10,500711103,50,500711104,50,500711106,80,500711107,100,500711108,150,500711109,150,500711110,2000,500711111,3000,500711112,3000,500711113,3000,500711115,6000,500711117,6000,500711118,11000,500711119,11000,500711120,12000,500711121,13000,500711122,13400,500711123,16000,500711124,100,500711125,100,500711126,100,500711127,92,500711128,10,500711129,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007112,兌換閃耀的姜太公寶箱獎勵(隨機獎勵),2,0,0,0,0,0,0,0,0,190190934,1,0,0,0,需要[閃耀的姜太公寶箱],500711201,1,500711202,2,500711203,2,500711204,5,500711205,5,500711207,10,500711208,15,500711209,25,500711210,25,500711211,550,500711212,500,500711213,500,500711214,500,500711215,500,500711216,500,500711217,1100,500711218,1100,500711219,1100,500711220,1100,500711221,1200,500711222,1300,500711223,100,500711224,100,500711225,100,500711226,100,500711227,6,500711228,6,500711229,3,500711230,1,500711231,1,500711232,1,500711233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007113,兌換魚類寶箱,3,0,0,0,0,0,0,0,0,180400102,99,180400101,99,0,需要[假海星蛙 X 99]、需要[百年水草 X99],500711301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007114,兌換姜太公的祝福,1,0,0,0,0,0,0,0,0,190171176,10,190179901,15,0,需要[華麗的魚 X 10]、需要[猜謎證據 X 15]、需要[黃金甜椒 X 5],500711401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007115,兌換姜太公的強化石,1,0,0,0,0,0,0,0,0,170194833,4,170194834,3,0,"需要[龍蝦 X 4]、需要[會說話的鯽魚 X 3]、需要[乳色鯽魚 X 3]、需要[100,000 ely]",500711501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5008101,兌換姜太公的裝備(隨機獎勵),2,0,0,0,0,0,0,0,0,170194832,15,170194836,5,0,需要[大肚子河豚 X 15]、需要[掉牙的鯊魚 X 5],500810101,33,500810102,33,500810103,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5008102,兌換尖尖的槍魚劍,1,0,0,0,0,0,0,0,0,170194835,99,170194836,99,0,需要[乳色鯽魚 X 99]、需要[掉牙的鯊魚 X 99]、需要[斑紋鯨魚 X 10]、需要[華麗的魚 X 10],500810201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30355,(第2季) 兌換猜謎服裝獎勵,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3035501,0,3035502,0,3035503,0,3035504,0,3035505,0,3035506,0,3035507,0,3035508,0,3035509,0,3035510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30356,(第2季) 兌換猜謎限定販賣獎勵,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3035601,0,3035602,0,3035603,0,3035604,0,3035607,0,3035608,0,3035609,0,3035610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30357,(第2季) 兌換猜謎活動獎勵,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3035701,0,3035702,0,3035703,0,3035704,0,3035705,0,3035706,0,3035707,0,3035710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30358,(第2季) 兌換猜謎其他獎勵,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3035801,0,3035802,0,3035803,0,3035804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47107,兌換戰鬥寶石,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,4710701,0,4710702,0,4710703,0,4710704,0,4710705,0,4710706,0,4710707,0,4710708,0,4710709,0,4710710,0,4710711,0,4710712,0,4710713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30360,兌換萬聖節餅乾,3,0,0,0,0,0,0,0,0,190179906,4,0,0,0,需要[萬聖節餅乾] X 4,3036001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30361,兌換萬聖節高級餅乾,3,0,0,0,0,0,0,0,0,190179907,3,0,0,0,需要[萬聖節高級餅乾] X 3,3036101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30362,兌換萬聖節最高級餅乾,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3036201,0,3036202,0,3036203,0,3036204,0,3036205,0,3036206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30363,釣魚王活動兌換,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3036301,0,3036302,0,3036303,0,3036304,0,3036305,0,3036306,0,3036307,0,3036308,0,3036309,0,3036310,0,3036311,0,3036312,0,3036313,0,3036314,0,3036315,0,3036316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009101,釣魚王第一名兌換,3,0,0,0,0,0,0,0,0,190179910,1,0,0,0,需要[釣魚王第一名兌換券],500910101,0,500910102,0,500910103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009102,釣魚王第一名兌換(2),3,0,0,0,0,0,0,0,0,190179911,1,0,0,0,需要[釣魚王第一名兌換券2],500910201,0,500910202,0,500910203,0,500910204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009103,兌換青蛙套裝,3,0,0,0,0,0,0,0,0,190179917,1,0,0,0,需要[青蛙套裝兌換券],500910301,0,500910302,0,500910303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009104,釣魚王第二名兌換,3,0,0,0,0,0,0,0,0,190179912,1,0,0,0,需要[釣魚王第二名兌換券],500910401,0,500910402,0,500910403,0,500910404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009105,釣魚王第二名兌換(2),3,0,0,0,0,0,0,0,0,190179913,1,0,0,0,需要[釣魚王第二名兌換券2],500910501,0,500910502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009106,釣魚王第三名兌換,3,0,0,0,0,0,0,0,0,190179914,1,0,0,0,需要[釣魚王第三名兌換券],500910601,0,500910602,0,500910603,0,500910604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009107,釣魚王第四名兌換,3,0,0,0,0,0,0,0,0,190179915,1,0,0,0,需要釣魚王第四名兌換券],500910701,0,500910702,0,500910703,0,500910704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009108,釣魚王第五名兌換,3,0,0,0,0,0,0,0,0,190179916,1,0,0,0,需要[釣魚王第五名兌換券],500910801,0,500910802,0,500910803,0,500910804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009109,兌換青蛙套裝(2),3,0,0,0,0,0,0,0,0,190179918,1,0,0,0,需要[青蛙套裝兌換券2],500910901,0,500910902,0,500910903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30364,兌換巧克力棒活動特殊,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3036401,0,3036402,0,3036403,0,3036404,0,3036405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30365,兌換巧克力棒活動付費纇,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3036501,0,3036502,0,3036503,0,3036504,0,3036505,0,3036506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30366,兌換巧克力棒活動服裝纇,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3036601,0,3036602,0,3036603,0,3036604,0,3036605,0,3036606,0,3036607,0,3036608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30367,兌換王者稱號,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3036701,0,3036702,0,3036703,0,3036704,0,3036705,0,3036706,0,3036707,0,3036708,0,3036709,0,3036710,0,3036711,0,3036712,0,3036713,0,3036714,0,3036715,0,3036716,0,3036717,0,3036718,0,3036719,0,3036720,0,3036721,0,3036722,0,3036723,0,3036724,0,3036725,0,3036726,0,3036727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30368,兌換王者招募券,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3036801,0,3036802,0,3036803,0,3036804,0,3036805,0,3036806,0,3036807,0,3036808,0,3036809,0,3036810,0,3036811,0,3036812,0,3036813,0,3036814,0,3036815,0,3036816,0,3036817,0,3036818,0,3036819,0,3036820,0,3036821,0,3036822,0,3036823,0,3036824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
