ID,_Name,_Description,_Application_Type,_OptionGroup,_OptionLevel,_Effect,_Effect_Type,_Option_Min,_Option_Max,_Enchant_Min,_Enchant_Max
9142,Lv12 所有屬性最小傷害%+d％,Lv12 所有屬性最小傷害%+d％ ~ %+d％,0,9100,12,1,459,29,43,3,7
9143,Lv13 所有屬性最小傷害%+d％,Lv13 所有屬性最小傷害%+d％ ~ %+d％,0,9100,13,1,459,31,48,3,7
9144,Lv14 所有屬性最小傷害%+d％,Lv14 所有屬性最小傷害%+d％ ~ %+d％,0,9100,14,1,459,34,56,4,10
9145,Lv15 所有屬性最小傷害%+d％,Lv15 所有屬性最小傷害%+d％ ~ %+d％,0,9100,15,1,459,38,64,5,10
9151,Lv1 所有屬性最小傷害%+d％,Lv1 所有屬性最小傷害%+d％ ~ %+d％,0,9100,1,1,459,-3,-2,-3,-1
9152,Lv2 所有屬性最小傷害%+d％,Lv2 所有屬性最小傷害%+d％ ~ %+d％,0,9100,2,1,459,-6,-5,-3,-2
9153,Lv3 所有屬性最小傷害%+d％,Lv3 所有屬性最小傷害%+d％ ~ %+d％,0,9100,3,1,459,-10,-8,-4,-2
9154,Lv4 所有屬性最小傷害%+d％,Lv4 所有屬性最小傷害%+d％ ~ %+d％,0,9100,4,1,459,-14,-11,-4,-2
9155,Lv5 所有屬性最小傷害%+d％,Lv5 所有屬性最小傷害%+d％ ~ %+d％,0,9100,5,1,459,-19,-14,-5,-2
9156,Lv6 所有屬性最小傷害%+d％,Lv6 所有屬性最小傷害%+d％ ~ %+d％,0,9100,6,1,459,-24,-18,-5,-2
9157,Lv7 所有屬性最小傷害%+d％,Lv7 所有屬性最小傷害%+d％ ~ %+d％,0,9100,7,1,459,-29,-22,-5,-3
9158,Lv8 所有屬性最小傷害%+d％,Lv8 所有屬性最小傷害%+d％ ~ %+d％,0,9100,8,1,459,-35,-26,-6,-3
9159,Lv9 所有屬性最小傷害%+d％,Lv9 所有屬性最小傷害%+d％ ~ %+d％,0,9100,9,1,459,-42,-31,-7,-3
9160,Lv10 所有屬性最小傷害%+d％,Lv10 所有屬性最小傷害%+d％ ~ %+d％,0,9100,10,1,459,-49,-36,-7,-3
9161,Lv11 所有屬性最小傷害%+d％,Lv11 所有屬性最小傷害%+d％ ~ %+d％,0,9100,11,1,459,-57,-18,-7,-3
9162,Lv12 所有屬性最小傷害%+d％,Lv12 所有屬性最小傷害%+d％ ~ %+d％,0,9100,12,1,459,-67,-21,-7,-3
9163,Lv13 所有屬性最小傷害%+d％,Lv13 所有屬性最小傷害%+d％ ~ %+d％,0,9100,13,1,459,-79,-25,-12,-6
9164,Lv14 所有屬性最小傷害%+d％,Lv14 所有屬性最小傷害%+d％ ~ %+d％,0,9100,14,1,459,-94,-30,-15,-7
9165,Lv15 所有屬性最小傷害%+d％,Lv15 所有屬性最小傷害%+d％ ~ %+d％,0,9100,15,1,459,-111,-36,-17,-9
9190,Lv16 所有屬性最小傷害%+d％,Lv16 所有屬性最小傷害%+d％ ~ %+d％,0,9100,16,1,459,42,72,6,10
9191,Lv17 所有屬性最小傷害%+d％,Lv17 所有屬性最小傷害%+d％ ~ %+d％,0,9100,17,1,459,47,80,7,10
9192,Lv18 所有屬性最小傷害%+d％,Lv18 所有屬性最小傷害%+d％ ~ %+d％,0,9100,18,1,459,53,88,8,10
9193,Lv19 所有屬性最小傷害%+d％,Lv19 所有屬性最小傷害%+d％ ~ %+d％,0,9100,19,1,459,60,96,9,10
9194,Lv20 所有屬性最小傷害%+d％,Lv20 所有屬性最小傷害%+d％ ~ %+d％,0,9100,20,1,459,68,104,10,10
9301,Lv1 所有屬性最大傷害%+d％,Lv1 所有屬性最大傷害%+d％ ~ %+d％,0,9300,1,1,460,1,2,1,3
9302,Lv2 所有屬性最大傷害%+d％,Lv2 所有屬性最大傷害%+d％ ~ %+d％,0,9300,2,1,460,2,4,1,3
9303,Lv3 所有屬性最大傷害%+d％,Lv3 所有屬性最大傷害%+d％ ~ %+d％,0,9300,3,1,460,4,7,2,3
9304,Lv4 所有屬性最大傷害%+d％,Lv4 所有屬性最大傷害%+d％ ~ %+d％,0,9300,4,1,460,6,10,2,4
9305,Lv5 所有屬性最大傷害%+d％,Lv5 所有屬性最大傷害%+d％ ~ %+d％,0,9300,5,1,460,8,13,2,4
9306,Lv6 所有屬性最大傷害%+d％,Lv6 所有屬性最大傷害%+d％ ~ %+d％,0,9300,6,1,460,10,16,2,5
9307,Lv7 所有屬性最大傷害%+d％,Lv7 所有屬性最大傷害%+d％ ~ %+d％,0,9300,7,1,460,12,20,2,5
9308,Lv8 所有屬性最大傷害%+d％,Lv8 所有屬性最大傷害%+d％ ~ %+d％,0,9300,8,1,460,15,24,3,5
9309,Lv9 所有屬性最大傷害%+d％,Lv9 所有屬性最大傷害%+d％ ~ %+d％,0,9300,9,1,460,18,28,3,6
9310,Lv10 所有屬性最大傷害%+d％,Lv10 所有屬性最大傷害%+d％ ~ %+d％,0,9300,10,1,460,21,33,3,7
9311,Lv1 所有屬性最大傷害%+d％,Lv1 所有屬性最大傷害%+d％ ~ %+d％,0,9300,1,1,460,1,3,1,5
9312,Lv2 所有屬性最大傷害%+d％,Lv2 所有屬性最大傷害%+d％ ~ %+d％,0,9300,2,1,460,2,6,1,5
9313,Lv3 所有屬性最大傷害%+d％,Lv3 所有屬性最大傷害%+d％ ~ %+d％,0,9300,3,1,460,4,11,2,5
9314,Lv4 所有屬性最大傷害%+d％,Lv4 所有屬性最大傷害%+d％ ~ %+d％,0,9300,4,1,460,6,15,2,6
9315,Lv5 所有屬性最大傷害%+d％,Lv5 所有屬性最大傷害%+d％ ~ %+d％,0,9300,5,1,460,8,20,2,6
9316,Lv6 所有屬性最大傷害%+d％,Lv6 所有屬性最大傷害%+d％ ~ %+d％,0,9300,6,1,460,10,24,2,8
9317,Lv7 所有屬性最大傷害%+d％,Lv7 所有屬性最大傷害%+d％ ~ %+d％,0,9300,7,1,460,12,30,2,8
9318,Lv8 所有屬性最大傷害%+d％,Lv8 所有屬性最大傷害%+d％ ~ %+d％,0,9300,8,1,460,15,36,3,8
9319,Lv9 所有屬性最大傷害%+d％,Lv9 所有屬性最大傷害%+d％ ~ %+d％,0,9300,9,1,460,18,42,3,9
9320,Lv10 所有屬性最大傷害%+d％,Lv10 所有屬性最大傷害%+d％ ~ %+d％,0,9300,10,1,460,21,50,3,11
9341,Lv11 所有屬性最大傷害%+d％,Lv11 所有屬性最大傷害%+d％ ~ %+d％,0,9300,11,1,460,25,36,3,7
9342,Lv12 所有屬性最大傷害%+d％,Lv12 所有屬性最大傷害%+d％ ~ %+d％,0,9300,12,1,460,29,43,3,7
9343,Lv13 所有屬性最大傷害%+d％,Lv13 所有屬性最大傷害%+d％ ~ %+d％,0,9300,13,1,460,31,48,3,7
9344,Lv14 所有屬性最大傷害%+d％,Lv14 所有屬性最大傷害%+d％ ~ %+d％,0,9300,14,1,460,34,56,4,10
9345,Lv15 所有屬性最大傷害%+d％,Lv15 所有屬性最大傷害%+d％ ~ %+d％,0,9300,15,1,460,38,64,5,10
9351,Lv1 所有屬性最大傷害%+d％,Lv1 所有屬性最大傷害%+d％ ~ %+d％,0,9300,1,1,460,-3,-2,-3,-1
9352,Lv2 所有屬性最大傷害%+d％,Lv2 所有屬性最大傷害%+d％ ~ %+d％,0,9300,2,1,460,-6,-5,-3,-2
9353,Lv3 所有屬性最大傷害%+d％,Lv3 所有屬性最大傷害%+d％ ~ %+d％,0,9300,3,1,460,-10,-8,-4,-2
9354,Lv4 所有屬性最大傷害%+d％,Lv4 所有屬性最大傷害%+d％ ~ %+d％,0,9300,4,1,460,-14,-11,-4,-2
9355,Lv5 所有屬性最大傷害%+d％,Lv5 所有屬性最大傷害%+d％ ~ %+d％,0,9300,5,1,460,-19,-14,-5,-2
9356,Lv6 所有屬性最大傷害%+d％,Lv6 所有屬性最大傷害%+d％ ~ %+d％,0,9300,6,1,460,-24,-18,-5,-2
9357,Lv7 所有屬性最大傷害%+d％,Lv7 所有屬性最大傷害%+d％ ~ %+d％,0,9300,7,1,460,-29,-22,-5,-3
9358,Lv8 所有屬性最大傷害%+d％,Lv8 所有屬性最大傷害%+d％ ~ %+d％,0,9300,8,1,460,-35,-26,-6,-3
9359,Lv9 所有屬性最大傷害%+d％,Lv9 所有屬性最大傷害%+d％ ~ %+d％,0,9300,9,1,460,-42,-31,-7,-3
9360,Lv10 所有屬性最大傷害%+d％,Lv10 所有屬性最大傷害%+d％ ~ %+d％,0,9300,10,1,460,-49,-36,-7,-3
9361,Lv11 所有屬性最大傷害%+d％,Lv11 所有屬性最大傷害%+d％ ~ %+d％,0,9300,11,1,460,-57,-18,-7,-3
9362,Lv12 所有屬性最大傷害%+d％,Lv12 所有屬性最大傷害%+d％ ~ %+d％,0,9300,12,1,460,-67,-21,-7,-3
9363,Lv13 所有屬性最大傷害%+d％,Lv13 所有屬性最大傷害%+d％ ~ %+d％,0,9300,13,1,460,-79,-25,-12,-6
9364,Lv14 所有屬性最大傷害%+d％,Lv14 所有屬性最大傷害%+d％ ~ %+d％,0,9300,14,1,460,-94,-30,-15,-7
9365,Lv15 所有屬性最大傷害%+d％,Lv15 所有屬性最大傷害%+d％ ~ %+d％,0,9300,15,1,460,-111,-36,-17,-9
9390,Lv16 所有屬性最大傷害%+d％,Lv16 所有屬性最大傷害%+d％ ~ %+d％,0,9300,16,1,460,42,72,6,10
9391,Lv17 所有屬性最大傷害%+d％,Lv17 所有屬性最大傷害%+d％ ~ %+d％,0,9300,17,1,460,47,80,7,10
9392,Lv18 所有屬性最大傷害%+d％,Lv18 所有屬性最大傷害%+d％ ~ %+d％,0,9300,18,1,460,53,88,8,10
9393,Lv19 所有屬性最大傷害%+d％,Lv19 所有屬性最大傷害%+d％ ~ %+d％,0,9300,19,1,460,60,96,9,10
9394,Lv20 所有屬性最大傷害%+d％,Lv20 所有屬性最大傷害%+d％ ~ %+d％,0,9300,20,1,460,68,104,10,10
9501,Lv1 所有屬性抗力 %+d,Lv1 所有屬性抗力 %+d ~ %+d,0,9500,1,1,458,18,30,18,36
9502,Lv2 所有屬性抗力 %+d,Lv2 所有屬性抗力 %+d ~ %+d,0,9500,2,1,458,36,54,18,36
9503,Lv3 所有屬性抗力 %+d,Lv3 所有屬性抗力 %+d ~ %+d,0,9500,3,1,458,54,84,18,42
9504,Lv4 所有屬性抗力 %+d,Lv4 所有屬性抗力 %+d ~ %+d,0,9500,4,1,458,78,120,24,42
9505,Lv5 所有屬性抗力 %+d,Lv5 所有屬性抗力 %+d ~ %+d,0,9500,5,1,458,102,156,24,48
9506,Lv6 所有屬性抗力 %+d,Lv6 所有屬性抗力 %+d ~ %+d,0,9500,6,1,458,126,192,24,54
9507,Lv7 所有屬性抗力 %+d,Lv7 所有屬性抗力 %+d ~ %+d,0,9500,7,1,458,156,240,30,60
9508,Lv8 所有屬性抗力 %+d,Lv8 所有屬性抗力 %+d ~ %+d,0,9500,8,1,458,186,288,30,66
9509,Lv9 所有屬性抗力 %+d,Lv9 所有屬性抗力 %+d ~ %+d,0,9500,9,1,458,222,342,36,72
9510,Lv10 所有屬性抗力 %+d,Lv10 所有屬性抗力 %+d ~ %+d,0,9500,10,1,458,258,396,36,78
9511,Lv1 所有屬性抗力 %+d,Lv1 所有屬性抗力 %+d ~ %+d,0,9500,1,1,458,18,45,18,54
9512,Lv2 所有屬性抗力 %+d,Lv2 所有屬性抗力 %+d ~ %+d,0,9500,2,1,458,36,81,18,54
9513,Lv3 所有屬性抗力 %+d,Lv3 所有屬性抗力 %+d ~ %+d,0,9500,3,1,458,54,126,18,63
9514,Lv4 所有屬性抗力 %+d,Lv4 所有屬性抗力 %+d ~ %+d,0,9500,4,1,458,78,180,24,63
9515,Lv5 所有屬性抗力 %+d,Lv5 所有屬性抗力 %+d ~ %+d,0,9500,5,1,458,102,234,24,72
9516,Lv6 所有屬性抗力 %+d,Lv6 所有屬性抗力 %+d ~ %+d,0,9500,6,1,458,126,288,24,81
9517,Lv7 所有屬性抗力 %+d,Lv7 所有屬性抗力 %+d ~ %+d,0,9500,7,1,458,156,360,30,90
9518,Lv8 所有屬性抗力 %+d,Lv8 所有屬性抗力 %+d ~ %+d,0,9500,8,1,458,186,432,30,99
9519,Lv9 所有屬性抗力 %+d,Lv9 所有屬性抗力 %+d ~ %+d,0,9500,9,1,458,222,513,36,108
9520,Lv10 所有屬性抗力 %+d,Lv10 所有屬性抗力 %+d ~ %+d,0,9500,10,1,458,258,594,36,117
9541,Lv11 所有屬性抗力 %+d,Lv11 所有屬性抗力 %+d ~ %+d,0,9500,11,1,458,301,411,43,98
9542,Lv12 所有屬性抗力 %+d,Lv12 所有屬性抗力 %+d ~ %+d,0,9500,12,1,458,353,491,52,122
9543,Lv13 所有屬性抗力 %+d,Lv13 所有屬性抗力 %+d ~ %+d,0,9500,13,1,458,402,612,62,152
9544,Lv14 所有屬性抗力 %+d,Lv14 所有屬性抗力 %+d ~ %+d,0,9500,14,1,458,482,812,100,250
9545,Lv15 所有屬性抗力 %+d,Lv15 所有屬性抗力 %+d ~ %+d,0,9500,15,1,458,570,1012,110,250
9551,Lv1 所有屬性抗力 %+d,Lv1 所有屬性抗力 %+d ~ %+d,0,9500,1,1,458,-54,-36,-36,-18
9552,Lv2 所有屬性抗力 %+d,Lv2 所有屬性抗力 %+d ~ %+d,0,9500,2,1,458,-84,-54,-42,-18
9553,Lv3 所有屬性抗力 %+d,Lv3 所有屬性抗力 %+d ~ %+d,0,9500,3,1,458,-120,-78,-42,-24
9554,Lv4 所有屬性抗力 %+d,Lv4 所有屬性抗力 %+d ~ %+d,0,9500,4,1,458,-156,-102,-48,-24
9555,Lv5 所有屬性抗力 %+d,Lv5 所有屬性抗力 %+d ~ %+d,0,9500,5,1,458,-192,-126,-54,-24
9556,Lv6 所有屬性抗力 %+d,Lv6 所有屬性抗力 %+d ~ %+d,0,9500,6,1,458,-240,-156,-60,-30
9557,Lv7 所有屬性抗力 %+d,Lv7 所有屬性抗力 %+d ~ %+d,0,9500,7,1,458,-288,-186,-66,-30
9558,Lv8 所有屬性抗力 %+d,Lv8 所有屬性抗力 %+d ~ %+d,0,9500,8,1,458,-342,-222,-72,-36
9559,Lv9 所有屬性抗力 %+d,Lv9 所有屬性抗力 %+d ~ %+d,0,9500,9,1,458,-396,-258,-78,-36
9560,Lv10 所有屬性抗力 %+d,Lv10 所有屬性抗力 %+d ~ %+d,0,9500,10,1,458,-396,-258,-78,-36
9561,Lv11 所有屬性抗力 %+d,Lv11 所有屬性抗力 %+d ~ %+d,0,9500,11,1,458,-670,-209,-94,-45
9562,Lv12 所有屬性抗力 %+d,Lv12 所有屬性抗力 %+d ~ %+d,0,9500,12,1,458,-782,-246,-112,-56
9563,Lv13 所有屬性抗力 %+d,Lv13 所有屬性抗力 %+d ~ %+d,0,9500,13,1,458,-917,-291,-135,-70
9564,Lv14 所有屬性抗力 %+d,Lv14 所有屬性抗力 %+d ~ %+d,0,9500,14,1,458,-1079,-348,-162,-88
9565,Lv15 所有屬性抗力 %+d,Lv15 所有屬性抗力 %+d ~ %+d,0,9500,15,1,458,-1273,-420,-194,-110
9590,Lv16 所有屬性抗力 %+d,Lv16 所有屬性抗力 %+d ~ %+d,0,9500,16,1,458,666,1212,120,250
9591,Lv17 所有屬性抗力 %+d,Lv17 所有屬性抗力 %+d ~ %+d,0,9500,17,1,458,770,1412,130,250
9592,Lv18 所有屬性抗力 %+d,Lv18 所有屬性抗力 %+d ~ %+d,0,9500,18,1,458,882,1612,140,250
9593,Lv19 所有屬性抗力 %+d,Lv19 所有屬性抗力 %+d ~ %+d,0,9500,19,1,458,1002,1812,150,250
9594,Lv20 所有屬性抗力 %+d,Lv20 所有屬性抗力 %+d ~ %+d,0,9500,20,1,458,1130,2012,160,250
9701,Lv1 物理/魔法最小傷害%+d％,Lv1 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,1,1,462,1,2,1,2
9702,Lv2 物理/魔法最小傷害%+d％,Lv2 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,2,1,462,2,3,1,2
9703,Lv3 物理/魔法最小傷害%+d％,Lv3 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,3,1,462,3,5,1,2
9704,Lv4 物理/魔法最小傷害%+d％,Lv4 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,4,1,462,4,6,1,2
9705,Lv5 物理/魔法最小傷害%+d％,Lv5 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,5,1,462,5,8,1,3
9706,Lv6 物理/魔法最小傷害%+d％,Lv6 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,6,1,462,6,10,1,3
9707,Lv7 物理/魔法最小傷害%+d％,Lv7 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,7,1,462,8,13,2,3
9708,Lv8 物理/魔法最小傷害%+d％,Lv8 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,8,1,462,10,16,2,4
9709,Lv9 物理/魔法最小傷害%+d％,Lv9 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,9,1,462,12,19,2,4
9710,Lv10 物理/魔法最小傷害%+d％,Lv10 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,10,1,462,14,22,2,4
9711,Lv1 物理/魔法最小傷害%+d％,Lv1 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,1,1,462,1,3,1,3
9712,Lv2 物理/魔法最小傷害%+d％,Lv2 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,2,1,462,2,5,1,3
9713,Lv3 物理/魔法最小傷害%+d％,Lv3 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,3,1,462,3,8,1,3
9714,Lv4 物理/魔法最小傷害%+d％,Lv4 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,4,1,462,4,9,1,3
9715,Lv5 物理/魔法最小傷害%+d％,Lv5 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,5,1,462,5,12,1,5
9716,Lv6 物理/魔法最小傷害%+d％,Lv6 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,6,1,462,6,15,1,5
9717,Lv7 物理/魔法最小傷害%+d％,Lv7 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,7,1,462,8,20,2,5
9718,Lv8 物理/魔法最小傷害%+d％,Lv8 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,8,1,462,10,24,2,6
9719,Lv9 物理/魔法最小傷害%+d％,Lv9 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,9,1,462,12,29,2,6
9720,Lv10 物理/魔法最小傷害%+d％,Lv10 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,10,1,462,14,33,2,6
9721,Lv1 物理/魔法最小傷害%+d％,Lv1 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,1,1,462,1,2,1,2
9722,Lv2 物理/魔法最小傷害%+d％,Lv2 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,2,1,462,2,4,1,3
9723,Lv3 物理/魔法最小傷害%+d％,Lv3 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,3,1,462,3,6,1,3
9724,Lv4 物理/魔法最小傷害%+d％,Lv4 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,4,1,462,5,8,2,3
9725,Lv5 物理/魔法最小傷害%+d％,Lv5 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,5,1,462,7,11,2,4
9726,Lv6 物理/魔法最小傷害%+d％,Lv6 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,6,1,462,9,14,2,4
9727,Lv7 物理/魔法最小傷害%+d％,Lv7 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,7,1,462,11,17,2,4
9728,Lv8 物理/魔法最小傷害%+d％,Lv8 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,8,1,462,13,21,2,5
9729,Lv9 物理/魔法最小傷害%+d％,Lv9 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,9,1,462,15,24,2,5
9730,Lv10 物理/魔法最小傷害%+d％,Lv10 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,10,1,462,18,29,3,6
9731,Lv1 物理/魔法最小傷害%+d％,Lv1 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,1,1,462,1,3,1,3
9732,Lv2 物理/魔法最小傷害%+d％,Lv2 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,2,1,462,2,6,1,5
9733,Lv3 物理/魔法最小傷害%+d％,Lv3 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,3,1,462,3,9,1,5
9734,Lv4 物理/魔法最小傷害%+d％,Lv4 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,4,1,462,5,12,2,5
9735,Lv5 物理/魔法最小傷害%+d％,Lv5 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,5,1,462,7,17,2,6
9736,Lv6 物理/魔法最小傷害%+d％,Lv6 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,6,1,462,9,21,2,6
9737,Lv7 物理/魔法最小傷害%+d％,Lv7 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,7,1,462,11,26,2,6
9738,Lv8 物理/魔法最小傷害%+d％,Lv8 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,8,1,462,13,32,2,8
9739,Lv9 物理/魔法最小傷害%+d％,Lv9 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,9,1,462,15,36,2,8
9740,Lv10 物理/魔法最小傷害%+d％,Lv10 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,10,1,462,18,44,3,9
9741,Lv11 物理/魔法最小傷害%+d％,Lv11 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,11,1,462,16,23,2,5
9742,Lv12 物理/魔法最小傷害%+d％,Lv12 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,12,1,462,19,26,3,6
9743,Lv13 物理/魔法最小傷害%+d％,Lv13 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,13,1,462,22,32,3,8
9744,Lv14 物理/魔法最小傷害%+d％,Lv14 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,14,1,462,25,38,4,8
9745,Lv15 物理/魔法最小傷害%+d％,Lv15 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,15,1,462,29,44,5,8
9746,Lv11 物理/魔法最小傷害%+d％,Lv11 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,11,1,462,22,31,4,8
9747,Lv12 物理/魔法最小傷害%+d％,Lv12 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,12,1,462,26,37,4,9
9748,Lv13 物理/魔法最小傷害%+d％,Lv13 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,13,1,462,31,45,5,12
9749,Lv14 物理/魔法最小傷害%+d％,Lv14 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,14,1,462,35,54,6,12
9750,Lv15 物理/魔法最小傷害%+d％,Lv15 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,15,1,462,40,63,7,12
9751,Lv1 物理/魔法最小傷害%+d％,Lv1 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,1,1,462,-2,-2,-2,-1
9752,Lv2 物理/魔法最小傷害%+d％,Lv2 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,2,1,462,-4,-3,-2,-1
9753,Lv3 物理/魔法最小傷害%+d％,Lv3 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,3,1,462,-6,-5,-2,-1
9754,Lv4 物理/魔法最小傷害%+d％,Lv4 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,4,1,462,-9,-7,-3,-1
9755,Lv5 物理/魔法最小傷害%+d％,Lv5 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,5,1,462,-12,-9,-3,-1
9756,Lv6 物理/魔法最小傷害%+d％,Lv6 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,6,1,462,-15,-11,-3,-2
9757,Lv7 物理/魔法最小傷害%+d％,Lv7 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,7,1,462,-19,-14,-4,-2
9758,Lv8 物理/魔法最小傷害%+d％,Lv8 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,8,1,462,-23,-17,-4,-2
9759,Lv9 物理/魔法最小傷害%+d％,Lv9 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,9,1,462,-27,-20,-4,-2
9760,Lv10 物理/魔法最小傷害%+d％,Lv10 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,10,1,462,-32,-24,-5,-2
9761,Lv11 物理/魔法最小傷害%+d％,Lv11 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,11,1,462,-38,-12,-6,-2
9762,Lv12 物理/魔法最小傷害%+d％,Lv12 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,12,1,462,-45,-13,-7,-3
9763,Lv13 物理/魔法最小傷害%+d％,Lv13 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,13,1,462,-54,-16,-9,-4
9764,Lv14 物理/魔法最小傷害%+d％,Lv14 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,14,1,462,-64,-19,-10,-5
9765,Lv15 物理/魔法最小傷害%+d％,Lv15 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,15,1,462,-76,-23,-12,-6
9771,Lv1 物理/魔法最小傷害%+d％,Lv1 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,1,1,462,-3,-2,-3,-1
9772,Lv2 物理/魔法最小傷害%+d％,Lv2 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,2,1,462,-6,-4,-3,-1
9773,Lv3 物理/魔法最小傷害%+d％,Lv3 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,3,1,462,-9,-7,-3,-2
9774,Lv4 物理/魔法最小傷害%+d％,Lv4 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,4,1,462,-13,-10,-4,-2
9775,Lv5 物理/魔法最小傷害%+d％,Lv5 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,5,1,462,-17,-13,-4,-2
9776,Lv6 物理/魔法最小傷害%+d％,Lv6 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,6,1,462,-21,-16,-4,-2
9777,Lv7 物理/魔法最小傷害%+d％,Lv7 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,7,1,462,-26,-19,-5,-2
9778,Lv8 物理/魔法最小傷害%+d％,Lv8 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,8,1,462,-31,-23,-5,-2
9779,Lv9 物理/魔法最小傷害%+d％,Lv9 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,9,1,462,-37,-27,-6,-3
9780,Lv10 物理/魔法最小傷害%+d％,Lv10 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,10,1,462,-43,-32,-6,-3
9781,Lv11 物理/魔法最小傷害%+d％,Lv11 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,11,1,462,-50,-16,-7,-4
9782,Lv12 物理/魔法最小傷害%+d％,Lv12 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,12,1,462,-59,-19,-9,-5
9783,Lv13 物理/魔法最小傷害%+d％,Lv13 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,13,1,462,-69,-23,-10,-6
9784,Lv14 物理/魔法最小傷害%+d％,Lv14 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,14,1,462,-81,-28,-12,-7
9785,Lv15 物理/魔法最小傷害%+d％,Lv15 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,15,1,462,-96,-34,-15,-9
9790,Lv16 物理/魔法最小傷害%+d％,Lv16 物理/魔法最小傷害%+d％ ~ %+d％,0,9700,16,1,462,33,50,6,8
