ID,_STRING,_DESC
6100015,神秘地帶任務,??? ?. ??? ?? ??. ??
6100016,金蘭雲系任務,??? ?. ??? ?? ??. ??
6100017,劇情任務,??? ?. ??? ?? ??. ??
6100018,亞斯卡勒特任務,??? ?. ??? ?? ??. ??
6100019,怪物羅馬任務,??? ?. ??? ?? ??. ??
6100020,吉納蒂亞任務,??? ?. ??? ?? ??. ??
6100021,2次轉職任務,??? ?. ??? ?? ??. ??
6100022,導覽任務,??? ?. ??? ?? ??. ??
6100023,小章魚神殿任務,??? ?. ??? ?? ??. ??
6100024,春植島任務,??? ?. ??? ?? ??. ??
6100025,活動任務,??? ?. ??? ?? ??. ??
6100026,每天任務,??? ?. ??? ?? ??. ??
6100027,隨機任務,??? ?. ??? ?? ??. ??
6100028,艾爾亞諾勒南部任務,??? ?. ??? ?? ??. ??
6100029,艾爾亞諾勒東部任務,??? ?. ??? ?? ??. ??
6100030,艾爾亞諾勒西部任務,??? ?. ??? ?? ??. ??
6100031,艾爾亞諾勒北部任務,??? ?. ??? ?? ??. ??
6100032,副職業轉職任務,??? ?. ??? ?? ??. ??
6100033,評價任務,??? ?. ??? ?? ??. ??
6100034,無限次數任務,??? ?. ??? ?? ??. ??
6100035,艾爾亞諾勒山嶽地區任務,??? ?. ??? ?? ??. ??
6100036,飛空艇墜落地帶任務,??? ?. ??? ?? ??. ??
6100037,貝爾法任務,??? ?. ??? ?? ??. ??
6100038,被遺忘的平原任務,??? ?. ??? ?? ??. ??
6100039,副本任務,??? ?. ??? ?? ??. ??
6100040,金字塔任務,??? ?. ??? ?? ??. ??
6100041,雨林地帶任務,??? ?. ??? ?? ??. ??
6100042,克杜卡遺址任務,??? ?. ??? ?? ??. ??
6100043,史前任務,??? ?. ??? ?? ??. ??
6100044,爬呀爬大樹任務,??? ?. ??? ?? ??. ??
6100045,克杜卡遺址地下任務,??? ?. ??? ?? ??. ??
6100046,黑暗森林任務,??? ?. ??? ?? ??. ??
6100047,陰森住宅任務,??? ?. ??? ?? ??. ??
6100048,貝希摩斯肚子任務,??? ?. ??? ?? ??. ??
6100049,幽靈海盜船任務,??? ?. ??? ?? ??. ??
6100050,副本任務,??? ?. ??? ?? ??. ??
6100051,櫻樹湖畔任務,??? ?. ??? ?? ??. ??
6100052,阿爾卡笛亞任務,??? ?. ??? ?? ??. ??
6100053,山嶽地帶任務,??? ?. ??? ?? ??. ??
6100054,克杜卡遺址任務,??? ?. ??? ?? ??. ??
6100055,深淵的遺址任務,??? ?. ??? ?? ??. ??
6100056,雪原任務,??? ?. ??? ?? ??. ??
6100057,地下暗渠任務,??? ?. ??? ?? ??. ??
6100058,水族館任務,??? ?. ??? ?? ??. ??
6100059,比佛羅斯特任務,??? ?. ??? ?? ??. ??
6100060,彭哥列列車任務,??? ?. ??? ?? ??. ??
6100061,委託任務,??? ?. ??? ?? ??. ??
6100062,星光平原任務,??? ?. ??? ?? ??. ??
6100063,星星搖籃任務,??? ?. ??? ?? ??. ??
6100064,聯合公會任務,??? ?. ??? ?? ??. ??
6100065,必需任務,??? ?. ??? ?? ??. ??
6100066,1次轉職任務,??? ?. ??? ?? ??. ??
6100067,精靈樹任務,??? ?. ??? ?? ??. ??
6100068,天門任務,??? ?. ??? ?? ??. ??
6100069,麵包大街任務,??? ?. ??? ?? ??. ??
6100070,神祕小矮人倉庫任務,??? ?. ??? ?? ??. ??
6100071,華納海姆任務,??? ?. ??? ?? ??. ??
6100072,日落平原任務,??? ?. ??? ?? ??. ??
6100073,3轉任務,??? ?. ??? ?? ??. ??
6100074,漂流都市任務,??? ?. ??? ?? ??. ??
6100075,大亂鬥任務,??? ?. ??? ?? ??. ??
6100076,哥德式博物館任務,??? ?. ??? ?? ??. ??
6100077,世界樹任務,??? ?. ??? ?? ??. ??
6100078,大蘋果之城任務,??? ?. ??? ?? ??. ??
6100079,世界樹的幻影任務,??? ?. ??? ?? ??. ??
6100080,吉恩蒂亞公園任務,??? ?. ??? ?? ??. ??
6200001,完成目錄,NPC ??? ?. ??? ?? ?. ??
6200002,可以進行的目錄,NPC ??? ?. ??? ?? ?. ??
6200003,共用邀請任務,??? & ?? ??? ? ??? ?? ??? ?? ??
6200004,物品任務,??? & ?? ??? ? ??? ??? ??? ?? ??
6200005,(%d),[???] ?? ??
6300001,任務目錄,??? ?. ??? ? ??
6300002,[%s]任務目錄,NPC ??? ?. ??? ? ??
6300003,每日任務結束,[???] ???? ?? ??
6300004,隨機任務結束,[???] ???? ?? ??
6300005,一般,[???] ???? ?? ??
6300006,必須,[???] ???? ?? ??
6400001,進行邀請的任務目錄,??? & ?? ??? ? ??
6500001,%s 處置%d/%d,???. ?? ?? ??
6500002,%s 查找,???. ?? ?? ??
6500003,%s 收集%d/%d,???. ?? ?? ??
6500004,%s%d/%d,???. ?? ?? ??
6500005,%s,???. ?? ?? ??
6500011,%s (結束),???. ?? ?? ??
6500012,%s 查找結束,???. ?? ?? ??
6500013,%s 收集%d個結束,???. ?? ?? ??
6500014,%s%d次結束,???. ?? ?? ??
6500015,%s 結束,???. ?? ?? ??
6500016,%s,???. ?? ??? ??
6600000,活動任務,??? ?. ??? ??? ?? ??
6600001,劇情任務,??? ?. ??? ??? ?? ??
6600002,一般任務,??? ?. ??? ??? ?? ??
6600003,委託任務,??? ?. ??? ??? ?? ??
6600004,副本任務,??? ?. ??? ??? ?? ??
6600005,每天任務,??? ?. ??? ??? ?? ??
6600006,公會任務,??? ?. ??? ??? ?? ??
6600007,轉職任務,??? ?. ??? ??? ?? ??
6600008,隨機任務,??? ?. ??? ??? ?? ??
6700001,獲得 %s 經驗值,[???] ?? ??_ ??? (???? ?? ?)
6700002,獲得 %s (+%s) 經驗值,[???] ?? ??_ ??? (???? ?? ?)
6700003,獲得 %s 公會點數,[???] ?? ??_????? (???? ?? ?)
6700004,獲得 %s (+%s) 公會點數,[???] ?? ??_????? (???? ?? ?)
6700005,獲得 %s 地區 %s 聲望點數,[???] ?? ??_????? (???? ?? ?)
6700006,獲得 %s 地區 %s (+%s) 聲望點數,[???] ?? ??_????? (???? ?? ?)
7000001,正在運行反作弊軟體。稍後重新啟動後，請重新運行。,?? ?? ??
7000002,遊戲重複運營或反作弊軟體已經運行。結束遊戲後，請重新運行。,?? ?? ??
7000003,反作弊軟體初始化錯誤。請重新啟動後再次運行，或將可能發生衝突的其他軟體關掉後，重新運行。,?? ?? ??
7000004,沒有反作弊軟體檔，或被篡改。請安裝反作弊軟體安裝檔。\n請將遊戲刪除後，重新安裝。,?? ?? ??
7000005,Window的部分系統檔被破壞。請重新安裝IE。,?? ?? ??
7000006,反作弊軟體運行失敗。請重新安裝反作弊軟體。,?? ?? ??
7000007,發現了非法軟體。請將不必要的軟體關閉後運行。,?? ?? ??
7000008,取消了反作弊軟體更新。如果總是連接不了時，請調整網路或個人防火牆屬性。,?? ?? ??
7000009,連接反作弊軟體更新伺服器失敗。請稍後再試，或如果有個人防火牆，請調整屬性。,?? ?? ??
7000010,沒有完成反作弊軟體更新。請將防毒軟體中暫時中止後再試，或使用PC管理軟體，調整屬性。,?? ?? ??
7000011,病毒及駭客檢查模式連接失敗。記憶體不足，或可能感染了病毒。,?? ?? ??
7000012,運行反作弊軟體時，發生了錯誤。請將遊戲資料夾中的GameGuard資料夾中的*.erl文件用郵件發送到game@inca.co.kr。,?? ?? ??
7000013,檢查到加速軟體。,?? ?? ??
7000014,發現遊戲作弊軟體。,?? ?? ??
7000015,遊戲或反作弊軟體被篡改。\n請將遊戲刪除後，重新設置。,?? ?? ??
8000001,ID Error!!!,???? ??? ?? ???
8000002,Password Error!!!,????? ???? ?? ???
8000003,DB Error!!!,??? ??? ???? SP? ???
8000004,Online User not found!!!,Mserver?? ???? ???? ???
8000005,Game Server not found!!!,??? ????? ??? Mserver?? ???? ???? ???
8000006,Game User not found!!!,"????(???,??,??)? ??? ???"
8000007,WorldID Error!!!,??? ????????.
8000008,Version Error!!!,??? ????.
8000009,Portal is overlapping,"[GMTool-??] ??? ???? ??? ???? ??? ?????????, NPC???????? ???? ??."
8000010,NPC is overlapping,"[GMTool-??] ??? ???? ??? ???? ??? ?????????, NPC???????? ???? ??. (?? ??? ???? ???? ???.)"
8000011,WID error!! [0-10],[GMTool-??] ?????? ??? ?????
8000012,SID error!! [0-1099],[GMTool-??] ?????? ??? ?????
8000013,Time error!! [need delay 5 min],[GMTool-??] ????? ????? ???? ??? ???? ???? 5?????
8000014,Value error!! [not 0],[GMTool-??] ?????? ???
8000015,Exp error!! [0-500],[GMTool-??] ??????? ??? ?????
8000016,Item error!! [0-500],[GMTool-??] ????????? ??? ?????
8000017,彩虹幣 error!! [0-500],[GMTool-??] ?????? ??? ?????
8000018,Rare error!! [0-500],[GMTool-??] ?????????? ??? ?????
8000019,Portal error!! [ID],[GMTool-??] ?????????? 0? ??? ????LDT? ???? ???
8000020,Portal error!! [Type],[GMTool-??] ?????????? ????? ???
8000021,Portal error!! [not Dynamic],[GMTool-??] ?????????? ??????? ???
8000022,NPC error!! [ID],[GMTool-??] NPC???????? 0? ??? ????LDT? ???? ???
8000023,NPC error!! [Type],[GMTool-??] NPC???????? NPC??? ???
8000024,NPC error!! [not Dynamic],[GMTool-??] NPC???????? ??????? ???
8000025,event is null [Game Server],[GMTool-??] ?? ??? ?? ????? ???? ???? ??
8000026,event is null [Tool Server - Active],[GMTool-??] ?? ??? ?? ???? ???? ???? ??
8000027,event is null [Tool Server - Reserve],[GMTool-??] ?? ??? ?? ???? ???? ???? ??
8000028,Quest_Rew error!! [0-500],[GMTool-??]??? ?? ???? ??? ?????
9000001,使用時發生了錯誤。請重新確認。,??? ???? ??
9000002,請將郵箱子和背包的物品欄位空出來後，再重試。,???? ????? ??(?) ???? ?? ? ???? ????? ?? ??
9000003,無效數據。,??? ????? ???? ??? ?? ?? ??
9000004,現在不能使用。,??? ??? ????? ??
9000005,全體,??? ??? ??
9000006,男,??? ??? ??
9000007,女,??? ??? ??
9000008,按高的價格順序,??? ??? ??
9000009,按低的價格順序,??? ??? ??
9000010,伺服器沒有回應。請稍後再試。,??? ???? ?? ?
9000011,請清空穿著服裝空間的背包物品後，再嘗試。,[?????]
9000012,請清空裝備空間的背包物品後，再嘗試。,[?????]
9000013,請清空攜帶寵物空間的背包物品後，再嘗試。,[?????]
9000014,請清空活動空間的背包物品後，再嘗試。,[?????]
9000015,請清空消耗空間的背包物品後，再嘗試。,[?????]
9000016,請清空寵物空間的背包物品後，再嘗試。,[?????]
9000017,請清空其他空間的背包物品後，再嘗試。,[?????]
9000018,請清空郵件空間的背包物品後，再嘗試。,[?????]
9000019,請先清空小屋內的金幣物品後再嘗試。,[?????]
9000020,請清空佩戴裝備空間的背包物品後，再嘗試。,[?????]
9000021,請清空裝備默認空間的背包物品後，再嘗試。,[?????]
9000022,請清空寶石空間的背包物品後，再嘗試。,[?????]
9000023,請清空裝備空間的物品後再嘗試。,[?????]
9000024,期間制,??? ??? ??
9000025,永久性,??? ??? ??
9001001,背包餘額不足。請充值後再試。,??(?) ??? ??? ??
9001002,超過了結算限額。,?? ??? ??? ??
9001003,時尚商店背包已滿。請清出背包空間後再試一次。,??(?) ????? ? ??? ????? ??(???)
9001004,販賣給NPC的話，可以獲得[%s]Pt。,??? ?? ?
9001005,購買物品成功。購買的物品可以在時尚商店背包中確認。,???? ?? ???
9001006,背包空間已滿。請確認後再進行購買。,?? ????? ? ??? ????? ??(?????)
9001007,購買物品成功。購買的物品可以在時尚商店背包中確認。,?? ???
9001008,購買限制條件不對。,?? ?? ??? ?? ?? ?
9001009,餘額不足。要充值嗎？,????? ??? ??? ?
9001010,只可以用點數購買的物品。,????? ????? ??? ?
9001011,點數不足，不能購買。,???? ???? ??? ? ?? ?
9001012,結算餘額已更新。請重新確認。,?? ? ?? ?? ? ?? ??? ?? ??
9001013,購買物品成功。購買的物品可以在金幣背包中確認。,?? ? ?? ?? ?? ?
9001014,不能購買該物品。,??? ??? ???? ?? ?? ???? ?? ? ?? ? ? ???? ?? ???? ?? ?
9001015,交易時，請一定要重新確認交易物品。,???? ???? ?? ??
9001016,餘額資訊不對。請稍後再試。,?? ???? ?? ??? ?? ?
9001017,現在不能購買商品。,????? close? ?? ???? ???? ???? ??
9001018,擁有的商城紅利: [%s]PT,?? ? ??? ? ???
9001019,擁有: [%s]金幣,?? ? ??? ? ???
9001020,價格:%s 金幣,??? ??? ?? ??
9001021,價格:%s Pt,??? ??? ?? ??
9001022,移動到充值過程中出錯，請向GM詢問。,?? ??? ?? ? ?? ??? ????? ????? ?? ?? ?? (???? ??.)
9001023,點數不足。可轉賣時尚道具來獲得點數。,????? ? ??? ?? ??
9001024,1日 / %d 金幣,?? ?? ?? ???? ??
9001025,3日 / %d 金幣,?? ?? ?? ???? ??
9001026,7日 / %d 金幣,?? ?? ?? ???? ??
9001027,15日 / %d 金幣,?? ?? ?? ???? ??
9001028,30日 / %d 金幣,?? ?? ?? ???? ??
9001029,90日 / %d 金幣,?? ?? ?? ???? ??
9001030,180日 / %d 金幣,?? ?? ?? ???? ??
9001031,360日 / %d 金幣,?? ?? ?? ???? ??
9001032,永久 / %d 金幣,?? ?? ?? ???? ??
9001033,1日 / %d PT,?? ?? ?? ???? ??
9001034,3日 / %d PT,?? ?? ?? ???? ??
9001035,7日 / %d PT,?? ?? ?? ???? ??
9001036,15日 / %d PT,?? ?? ?? ???? ??
9001037,30日 / %d PT,?? ?? ?? ???? ??
9001038,90日 / %d PT,?? ?? ?? ???? ??
9001039,180日 / %d PT,?? ?? ?? ???? ??
9001040,360日 / %d PT,?? ?? ?? ???? ??
9001041,永久 / %d PT,?? ?? ?? ???? ??
9001042,%d/%02d/%02d/上午%02d:%02d,???? ?? YYYY/MM/DD ?? 00:00
9001043,%d/%02d/%02d/下午%02d:%02d,???? ?? YYYY/MM/DD ?? 00:00
9001044,選擇期間,?? ?? ?? ???? ???
9002001,無效兌換券。請確認後重新輸入。,??? ???? ??
9002002,已經使用過的優惠券。,?? ??? ??? ??
9002003,獲得了[%d]Pt。,???? ????? ???? ??
9002004,收到獎品了。請向獎品NPC確認獎品。,???? ??? ??? ??
9002005,什麼都沒有！！下次機會再試吧！！,??? ???? ?? ??? ??
9002006,過期的兌換券。,??? ????? ?? ??
9002007,不能使用的兌換券兌換券。,????? ?? ?? ??? ????? ?? ??
9002008,錯誤的兌換券序號。請確認後重新輸入。,?? ??? ???? ?? ??
9002009,不能確認獎品內容。,"?? ??? ???, GIFT?? ID ?? ?? ? ?? ??"
9002010,%d獲得了背包現金。,???? ??(?)??? ???? ??
9002011,該帳號已使用的兌換券。,?? ???? ?? ??? ??? ??
9002012,使用兌換券被封帳號。請在24小時後重新再試。,15??? ??? ??? ? ?? 24?? ?? ???? ??
9002013,錯誤的兌換券。請向GM諮詢。,?? ??? ?? ??? ??
9003001,查看目錄已滿。,?? ?? ??? ???? ? ?? ??
9004001,禮物成功送達。,?? ???? ???? ??
9004002,不存在的角色名。請確認後重新再試。,?? ?? ???? ???? ?? ??
9004003,%s的禮物空間已滿。請稍後再試。,?? ?? ???? ?? ???? ? ?? ??
9004004,不能給自己送禮物。,?? ???? ??? ???? ? ??
9004005,已向%s贈送了物品。,???? ?? ???
9005001,已放入購物車目錄的物品。,?? ???? ?? ???? ? ??? ???? ? ??
9005002,已放入購物車目錄。,???? ? ??? ????? ???? ??
9005003,購物車目錄已滿，不能再放入了。,???? ? ??? ???? ?? ??
9006001,構成內容,?? ??? ?? ??
9006002,[%d個],??? ??? ????? ?? ???? ?? ??
9007001,[%s]沒有。請購買優惠券後，再來吧。^^,?? ??? ?? ?
9007002,已經是相同類型了，是在開玩笑呢吧？哈哈哈∼,?? ?? ??? ??? ??? ?
9007003,請確認優惠券各類後，一定要再來呀！,?? ??? ?? ?
9007004,專家服務改成一般或特別服務的話，顏色會隨機變化。那也要換嗎？,??? ????? ?? ???? ??? ?
9007005,不想時尚潮流落後的話，是一定要來的地方的！,??? npc? ???? ?
9007006,受到了專家的服務，所以要改變形態和顏色。,???? ???? ?? ?? ?? ???? ???? ??? ??? ??? ?? ???? ????? ? ??
9007007,變身成功了。下次也請一定要來哦！,??? ??? ????? ??
9007008,請確認限制事項後，再重新嘗試。,?? ??? ?? ?? ??
9007009,一般髮型優惠券,9007001? [%s]
9007010,一般染髮優惠券,9007001? [%s]
9007011,一般眼睛整形優惠券,9007001? [%s]
9007012,一般變色眼鏡優惠券,9007001? [%s]
9007013,一般曬黑優惠券,9007001? [%s]
9007014,特殊髮型優惠券,9007001? [%s]
9007015,特殊染髮優惠券,9007001? [%s]
9007016,特殊眼睛整形優惠券,9007001? [%s]
9007017,特殊變色眼鏡優惠券,9007001? [%s]
9007018,特殊曬黑優惠券,9007001? [%s]
9007019,適合的髮型優惠卷,9007001? [%s]
9007021,專家眼睛整形優惠券,9007001? [%s]
9007023,專家曬黑優惠券,9007001? [%s]
9007024,結束該服務,??? ???? ?? ???? ???? ?? ??
9007025,不能改變的類型。請詢問服務中心。,??? ???? ???? ?? ???? ??? ??? ??? ???
9007026,出售結束，不能改變。,??? ????? ???? ? ?? n? ???? ??? ??? ?? ??? ?? ???
9007027,需要%s,[???] ?????? ?? ?? ????? (??)
9007028,需要%s或%s,[???] ?????? ?? ?? ????? (??)
9007029,需要%s和%s,[???] ?????? ?? ?? ????? (??)
9009001,正在打開網頁。,????? ? ???? ??? ??
9009002,打開網頁失敗。,????? ? ??? ???? ??? ??
9009003,認證失敗。,??? ??? ????? ??
9009004,物品商店版本錯誤。請結束遊戲後，重新再試。,"????, ??? ??? ???? ??"
9009005,物品商店版本錯誤。請退出物品商店後，再重新連接。,"????, ??? ??? ???? ??"
9009006,時尚商店關閉中。請稍後再使用。^^,"????, ????? ?? ?? ??? ??? ???? ??? ???? ??"
9010001,配戴裝備的狀態下不能改變角色性別。,???? ?? ??
9010002,交往或結婚狀態時不能改變性別。,???? ?? ??
9010003,沒有所持的[%s] 物品，只能預覽外形。,???? ?? ??
9010004,角色性別變更結束就無法撤回。\n真的要變更嗎？,???? ?? ??
9010005,需要[%s] 物品。,???? ?? ??
9010006,角色性別正常變更了。,???? ?????
9010007,※ 注意! 最終選擇角色性別變更的話，之前變更的外形會全部消失，會產生根據性別不能配戴的物品。,???? ?????
9010008,研究成功了… 要變更性別嗎？不會變成我這樣，可以放心。,???? ??
9011001,稍後將進行限時販賣活動，請至時尚商店確認。,???? ?? Notice
9011002,稍後時尚商店的現時販賣活動就要結束囉!要買要快喔~,???? ?? ?? ?? Notice
9011003,目前商品就快銷售一空囉!要買要快喔~,???? ?? ?? Notice
9011004,%d分鐘,???? ? ?? ??? 1?? ?? ?? ??
9011005,%d小時%d分鐘,???? ? ?? ??? 24?? ?? ?? ??
9011006,%d天%d小時%d分鐘,???? ? ?? ??? 24?? ??? ??
9011007,之後可以再次購買。,?? ??
9011008,已結束限時販賣的物品，請確認後再購買。,???? ??? ?? ?? ??? ? ???? ?? _CategoryView y
9011009,正在進行限時販賣的物品。,???? ??? ??
9011010,稍後(1分鐘以內)可再次購買。,???? ? ?? ??? 1? ??? ??
9011011,販賣物品: [%s],???? ?? Notice
9011012,結束販賣的物品,???? ??? ?? ?? ??? ? ???? ?? _CategoryView n
9999999,封閉測試只公開到這裡。,?? ?? ?? ???. ??? ?? ?
10000001,請放入裝備物品。,??? ?? ???. ???? ???? ???? ??? ??
10000002,請放入鑲嵌材料。,??? ?? ???. ??? ?? ???? ???? ??? ??
10000011,不是該物品對應的鑲嵌材料。,??? ?? ?? ???. ?? ???? ?? ??? ??? ?? ??? ??
10000012,材料數量不足。,??? ?? ?? ???. ??? ??? ?? ??? ??
10000013,物品的等級低，所以不能提高屬性等級。,??? ?? ?? ???. ??? ??? ?? ??
10000014,已經有相同的屬性了。,??? ?? ?? ???. ??? ?? ??? ??? ??
10000015,不能再增加屬性了。,??? ?? ?? ???. ??? ?? ??? ? ?? ?? ??.
10000016,在做其他事情時，不能進行鑲嵌。,??? ?? ?? ???. ??? ?? ? ??? ??? ?? ??
10000017,受到了防礙，所以鑲嵌被取消。,??? ?? ?? ???. ??? ?? ?? ?? ??? ????? ??
10000021,鑲嵌失敗，所以鑲嵌物品被破壞了。,"??? ?? ???. ??? ??? ????, _When_Fails ?? 1? ??"
10000022,鑲嵌失敗，所以鑲嵌物品被破壞了。,"??? ?? ???. ??? ??? ????, _When_Fails ?? 2? ??"
10000023,鑲嵌失敗，所以鑲嵌物品被破壞了。,"??? ?? ???. ??? ??? ????, _When_Fails ?? 3? ??"
10000031,只可以放入物品視窗欄物品。,??? ?? ?? ???. ??? ?? ???? ??? ?? ?? ???? ??
10000040,[%s]物品使用時間已到，不能放入。,??? ? ????? ??? ?? ??? ??? ???? ???? ????? ?? ??.
10000041,請登錄物品。,??? ??? ?? ???
10000042,請選擇鑲嵌類型。,??? ??? ?? ???
10000043,一般拼圖鑲嵌,??? ??? ?? ???
10000044,超級拼圖鑲嵌,??? ??? ?? ???
10000045,特殊拼圖鑲嵌,??? ??? ?? ???
10000046,魔盒鑲嵌,??? ??? ?? ???
10000047,特殊魔盒鑲嵌,??? ??? ?? ???
10000048,請登錄欲鑲嵌的裝備物品。,??? ??? ?? ???
10000049,請選擇鑲嵌類型。拼圖可以提升屬性的等級，而魔盒可以減少屬性的等級。,??? ??? ?? ???
10000050,可強化的鑲嵌屬性為可提升已賦予的屬性的等級之清單。,??? ??? ?? ???
10000051,追加鑲嵌屬性不是指原本賦予的屬性而是指可重新賦予屬性的清單。,??? ??? ?? ???
10000052,選擇欲鑲嵌的屬性後會顯示選擇屬性的可增加數值與需要物品。,??? ??? ?? ???
10000053,手續費為在鑲嵌時扣除的彩虹幣費用，成功機率為試圖鑲嵌時的機率，失敗時物品與材料會損毀，而時尚物品只會損毀材料。,??? ??? ?? ???
10000054,Lv 1. 力量 +3,??? ????? ???(???? ?? ?? )
10000055,Lv 10. 體力 +20,??? ????? ???(???? ?? ?? )
10000056,Lv 8. 魔力 +20,??? ????? ???(???? ?? ?? )
10000057,Lv 7. 物理最大傷害 +20,??? ????? ???(???? ?? ?? )
10000058,Lv 2. 力量 +1 ~ +2,??? ????? ???(?? ??? ??? ?? )
10000059,Lv 11. 體力 +5 ~ +6,??? ????? ???(?? ??? ??? ?? )
10000060,Lv 9. 魔力 +5 ~ +6,??? ????? ???(?? ??? ??? ?? )
10000061,Lv 8. 物理最大傷害 +5 ~ +10,??? ????? ???(?? ??? ??? ?? )
10000062,Lv 1. 魔法最小傷害 +1% ~ +2%,??? ????? ???(???? ??? ?? )
10000063,Lv 1. 魔法最大傷害 +1% ~ +2%,??? ????? ???(???? ??? ?? )
10000064,Lv 1. 魔法命中率 +1% ~ +2%,??? ????? ???(???? ??? ?? )
10000100,不能鑲嵌的物品,??? ?? ??? ?? ?? ???
10000101,請先放上裝備物品。,??? ?? ??? ?? ?? ???
10000102,不能再添加屬性。,??? ????? ??? ???
10000103,不能再鑲嵌。,??? ?? ?? ?? ???
10000104,物品等級低，不能再鑲嵌。,??? ?? ?? ??? ???
10000105,無法辨別鑲嵌屬性。,???? ?? 2? ???? ???
